offline_id,activity_id,master_agent_id,offline_date,offline_start,offline_end,offline_category,productive_flag,approved_flag,duration_minutes,source_system
O00005360,ACT00019315,A011,2025-01-28,2025-01-28 07:10:00,2025-01-28 07:16:00,Admin,1,1,6.0,SharePoint Tracker
O00005361,ACT00019316,A011,2025-01-28,2025-01-28 07:16:00,2025-01-28 07:41:00,Waiting for Work,0,1,25.0,Queue Manager
O00005362,ACT00019324,A011,2025-01-28,2025-01-28 09:05:00,2025-01-28 09:16:00,Waiting for Work,0,1,11.0,Queue Manager
O00005363,ACT00019330,A011,2025-01-28,2025-01-28 10:57:00,2025-01-28 11:00:00,System Issue,0,1,3.0,IT Incident Log
O00005364,ACT00019331,A011,2025-01-28,2025-01-28 11:00:00,2025-01-28 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005365,ACT00019334,A011,2025-01-28,2025-01-28 11:57:00,2025-01-28 12:12:00,Coaching,1,1,15.0,SharePoint Tracker
O00005366,ACT00019335,A011,2025-01-28,2025-01-28 12:12:00,2025-01-28 12:49:00,System Issue,0,1,37.0,IT Incident Log
O00005367,ACT00019336,A011,2025-01-28,2025-01-28 12:49:00,2025-01-28 13:45:00,System Issue,0,1,56.0,IT Incident Log
O00005368,ACT00019340,A011,2025-01-28,2025-01-28 14:28:00,2025-01-28 14:44:00,Email Support,1,1,16.0,Queue Manager
O00005369,ACT00019341,A011,2025-01-28,2025-01-28 14:44:00,2025-01-28 14:46:00,Waiting for Work,0,1,2.0,Queue Manager
O00005370,ACT00019342,A011,2025-01-28,2025-01-28 14:46:00,2025-01-28 14:55:00,Waiting for Work,0,1,9.0,Queue Manager
O00005371,ACT00019344,A011,2025-01-28,2025-01-28 15:06:00,2025-01-28 15:27:00,Admin,1,1,21.0,SharePoint Tracker
O00005372,ACT00019356,A011,2025-01-29,2025-01-29 10:12:00,2025-01-29 10:23:00,Admin,1,1,11.0,SharePoint Tracker
O00005373,ACT00019360,A011,2025-01-29,2025-01-29 10:59:00,2025-01-29 11:00:00,System Issue,0,1,1.0,IT Incident Log
O00005374,ACT00019361,A011,2025-01-29,2025-01-29 11:00:00,2025-01-29 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005375,ACT00019362,A011,2025-01-29,2025-01-29 11:30:00,2025-01-29 12:10:00,Team Meeting,1,1,40.0,SharePoint Tracker
O00005376,ACT00019364,A011,2025-01-29,2025-01-29 12:16:00,2025-01-29 12:28:00,Waiting for Work,0,1,12.0,Queue Manager
O00005377,ACT00019368,A011,2025-01-29,2025-01-29 13:19:00,2025-01-29 13:44:00,Coaching,1,1,25.0,SharePoint Tracker
O00005378,ACT00019369,A011,2025-01-29,2025-01-29 13:44:00,2025-01-29 13:58:00,Break,0,1,14.0,Queue Manager
O00005379,ACT00019371,A011,2025-01-29,2025-01-29 14:15:00,2025-01-29 14:30:00,Break,0,1,15.0,Queue Manager
O00005380,ACT00019373,A011,2025-01-29,2025-01-29 14:40:00,2025-01-29 15:00:00,Waiting for Work,0,1,20.0,Queue Manager
O00005381,ACT00019375,A011,2025-01-29,2025-01-29 15:13:00,2025-01-29 16:00:00,Training,1,1,47.0,SharePoint Tracker
O00005382,ACT00019382,A011,2025-01-30,2025-01-30 10:04:00,2025-01-30 10:10:00,Waiting for Work,0,1,6.0,Queue Manager
O00005383,ACT00019384,A011,2025-01-30,2025-01-30 10:30:00,2025-01-30 11:00:00,Email Support,1,1,30.0,Queue Manager
O00005384,ACT00019385,A011,2025-01-30,2025-01-30 11:00:00,2025-01-30 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005385,ACT00019399,A011,2025-01-30,2025-01-30 15:11:00,2025-01-30 15:55:00,Waiting for Work,0,1,44.0,Queue Manager
O00005386,ACT00019403,A011,2025-01-31,2025-01-31 07:25:00,2025-01-31 07:38:00,Break,0,1,13.0,Queue Manager
O00005387,ACT00019405,A011,2025-01-31,2025-01-31 07:53:00,2025-01-31 08:04:00,Waiting for Work,0,1,11.0,Queue Manager
O00005388,ACT00019409,A011,2025-01-31,2025-01-31 08:48:00,2025-01-31 09:13:00,System Issue,0,1,25.0,IT Incident Log
O00005389,ACT00019413,A011,2025-01-31,2025-01-31 10:14:00,2025-01-31 10:26:00,Break,0,1,12.0,Queue Manager
O00005390,ACT00019417,A011,2025-01-31,2025-01-31 11:00:00,2025-01-31 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005391,ACT00019425,A011,2025-01-31,2025-01-31 13:55:00,2025-01-31 14:21:00,Admin,1,1,26.0,SharePoint Tracker
O00005392,ACT00019427,A011,2025-01-31,2025-01-31 14:37:00,2025-01-31 15:20:00,Waiting for Work,0,1,43.0,Queue Manager
O00005393,ACT00019429,A011,2025-01-31,2025-01-31 15:41:00,2025-01-31 15:54:00,Admin,1,1,13.0,SharePoint Tracker
O00005394,ACT00019431,A011,2025-02-03,2025-02-03 07:00:00,2025-02-03 07:05:00,Admin,1,1,5.0,SharePoint Tracker
O00005395,ACT00019432,A011,2025-02-03,2025-02-03 07:05:00,2025-02-03 07:10:00,Waiting for Work,0,1,5.0,Queue Manager
O00005396,ACT00019435,A011,2025-02-03,2025-02-03 07:28:00,2025-02-03 07:57:00,Team Meeting,1,1,29.0,SharePoint Tracker
O00005397,ACT00019443,A011,2025-02-03,2025-02-03 09:31:00,2025-02-03 09:45:00,Break,0,1,14.0,Queue Manager
O00005398,ACT00019447,A011,2025-02-03,2025-02-03 10:33:00,2025-02-03 10:41:00,Waiting for Work,0,1,8.0,Queue Manager
O00005399,ACT00019449,A011,2025-02-03,2025-02-03 10:54:00,2025-02-03 11:00:00,Email Support,1,1,6.0,Queue Manager
O00005400,ACT00019450,A011,2025-02-03,2025-02-03 11:00:00,2025-02-03 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005401,ACT00019451,A011,2025-02-03,2025-02-03 11:30:00,2025-02-03 11:48:00,Waiting for Work,0,1,18.0,Queue Manager
O00005402,ACT00019455,A011,2025-02-03,2025-02-03 12:28:00,2025-02-03 12:39:00,Break,0,1,11.0,Queue Manager
O00005403,ACT00019456,A011,2025-02-03,2025-02-03 12:39:00,2025-02-03 13:12:00,Coaching,1,1,33.0,SharePoint Tracker
O00005404,ACT00019462,A011,2025-02-03,2025-02-03 14:17:00,2025-02-03 14:52:00,System Issue,0,1,35.0,IT Incident Log
O00005405,ACT00019469,A011,2025-02-04,2025-02-04 07:00:00,2025-02-04 07:07:00,Admin,1,1,7.0,SharePoint Tracker
O00005406,ACT00019472,A011,2025-02-04,2025-02-04 07:41:00,2025-02-04 08:11:00,Unplanned Offline,0,0,30.0,Queue Manager
O00005407,ACT00019481,A011,2025-02-04,2025-02-04 10:11:00,2025-02-04 10:32:00,Coaching,1,1,21.0,SharePoint Tracker
O00005408,ACT00019484,A011,2025-02-04,2025-02-04 11:00:00,2025-02-04 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005409,ACT00019488,A011,2025-02-04,2025-02-04 12:24:00,2025-02-04 13:03:00,Admin,1,1,39.0,SharePoint Tracker
O00005410,ACT00019489,A011,2025-02-04,2025-02-04 13:03:00,2025-02-04 13:57:00,Team Meeting,1,1,54.0,SharePoint Tracker
O00005411,ACT00019491,A011,2025-02-04,2025-02-04 14:09:00,2025-02-04 14:31:00,Admin,1,1,22.0,SharePoint Tracker
O00005412,ACT00019492,A011,2025-02-04,2025-02-04 14:33:00,2025-02-04 14:40:00,Waiting for Work,0,1,7.0,Queue Manager
O00005413,ACT00019495,A011,2025-02-04,2025-02-04 15:14:00,2025-02-04 16:00:00,Training,1,1,46.0,SharePoint Tracker
O00005414,ACT00019496,A011,2025-02-05,2025-02-05 07:00:00,2025-02-05 07:11:00,Admin,1,1,11.0,SharePoint Tracker
O00005415,ACT00019497,A011,2025-02-05,2025-02-05 07:11:00,2025-02-05 07:53:00,Unplanned Offline,0,0,42.0,Queue Manager
O00005416,ACT00019501,A011,2025-02-05,2025-02-05 08:39:00,2025-02-05 09:25:00,Email Support,1,1,46.0,Queue Manager
O00005417,ACT00019502,A011,2025-02-05,2025-02-05 09:25:00,2025-02-05 10:09:00,Waiting for Work,0,1,44.0,Queue Manager
O00005418,ACT00019503,A011,2025-02-05,2025-02-05 10:09:00,2025-02-05 10:26:00,Coaching,1,1,17.0,SharePoint Tracker
O00005419,ACT00019506,A011,2025-02-05,2025-02-05 11:00:00,2025-02-05 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005420,ACT00019510,A011,2025-02-05,2025-02-05 12:21:00,2025-02-05 12:59:00,Waiting for Work,0,1,38.0,Queue Manager
O00005421,ACT00019512,A011,2025-02-05,2025-02-05 13:38:00,2025-02-05 14:53:00,System Issue,0,1,75.0,IT Incident Log
O00005422,ACT00019515,A011,2025-02-05,2025-02-05 15:27:00,2025-02-05 15:50:00,Training,1,1,23.0,SharePoint Tracker
O00005423,ACT00019516,A011,2025-02-06,2025-02-06 07:05:00,2025-02-06 07:17:00,Break,0,1,12.0,Queue Manager
O00005424,ACT00019517,A011,2025-02-06,2025-02-06 07:17:00,2025-02-06 07:29:00,Break,0,1,12.0,Queue Manager
O00005425,ACT00019521,A011,2025-02-06,2025-02-06 08:36:00,2025-02-06 08:50:00,Waiting for Work,0,1,14.0,Queue Manager
O00005426,ACT00019530,A011,2025-02-06,2025-02-06 11:00:00,2025-02-06 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005427,ACT00019531,A011,2025-02-06,2025-02-06 11:30:00,2025-02-06 11:59:00,Admin,1,1,29.0,SharePoint Tracker
O00005428,ACT00019532,A011,2025-02-06,2025-02-06 12:01:00,2025-02-06 12:23:00,System Issue,0,1,22.0,IT Incident Log
O00005429,ACT00019535,A011,2025-02-06,2025-02-06 12:44:00,2025-02-06 13:16:00,Waiting for Work,0,1,32.0,Queue Manager
O00005430,ACT00019537,A011,2025-02-06,2025-02-06 13:31:00,2025-02-06 13:47:00,Waiting for Work,0,1,16.0,Queue Manager
O00005431,ACT00019538,A011,2025-02-06,2025-02-06 13:47:00,2025-02-06 14:06:00,Waiting for Work,0,1,19.0,Queue Manager
O00005432,ACT00019539,A011,2025-02-06,2025-02-06 14:06:00,2025-02-06 14:41:00,Team Meeting,1,1,35.0,SharePoint Tracker
O00005433,ACT00019545,A011,2025-02-06,2025-02-06 15:34:00,2025-02-06 15:44:00,Break,0,1,10.0,Queue Manager
O00005434,ACT00019547,A011,2025-02-07,2025-02-07 07:00:00,2025-02-07 07:07:00,Admin,1,1,7.0,SharePoint Tracker
O00005435,ACT00019552,A011,2025-02-07,2025-02-07 08:16:00,2025-02-07 08:24:00,Waiting for Work,0,1,8.0,Queue Manager
O00005436,ACT00019565,A011,2025-02-07,2025-02-07 11:00:00,2025-02-07 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005437,ACT00019572,A011,2025-02-07,2025-02-07 13:16:00,2025-02-07 13:27:00,Waiting for Work,0,1,11.0,Queue Manager
O00005438,ACT00019574,A011,2025-02-07,2025-02-07 14:05:00,2025-02-07 14:14:00,Waiting for Work,0,1,9.0,Queue Manager
O00005439,ACT00019575,A011,2025-02-07,2025-02-07 14:14:00,2025-02-07 14:36:00,Admin,1,1,22.0,SharePoint Tracker
O00005440,ACT00019576,A011,2025-02-07,2025-02-07 14:36:00,2025-02-07 15:13:00,Waiting for Work,0,1,37.0,Queue Manager
O00005441,ACT00019578,A011,2025-02-07,2025-02-07 15:43:00,2025-02-07 16:00:00,Email Support,1,1,17.0,Queue Manager
O00005442,ACT00019579,A011,2025-02-08,2025-02-08 07:00:00,2025-02-08 07:13:00,Admin,1,1,13.0,SharePoint Tracker
O00005443,ACT00019582,A011,2025-02-08,2025-02-08 07:54:00,2025-02-08 08:25:00,System Issue,0,1,31.0,IT Incident Log
O00005444,ACT00019583,A011,2025-02-08,2025-02-08 08:25:00,2025-02-08 08:57:00,Unplanned Offline,0,0,32.0,Queue Manager
O00005445,ACT00019585,A011,2025-02-08,2025-02-08 09:18:00,2025-02-08 09:32:00,Break,0,1,14.0,Queue Manager
O00005446,ACT00019586,A011,2025-02-08,2025-02-08 09:32:00,2025-02-08 09:58:00,Admin,1,1,26.0,SharePoint Tracker
O00005447,ACT00019587,A011,2025-02-08,2025-02-08 09:58:00,2025-02-08 10:13:00,Waiting for Work,0,1,15.0,Queue Manager
O00005448,ACT00019590,A011,2025-02-08,2025-02-08 10:42:00,2025-02-08 11:00:00,System Issue,0,1,18.0,IT Incident Log
O00005449,ACT00019591,A011,2025-02-08,2025-02-08 11:00:00,2025-02-08 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005450,ACT00019595,A011,2025-02-08,2025-02-08 12:31:00,2025-02-08 13:10:00,Team Meeting,1,1,39.0,SharePoint Tracker
O00005451,ACT00019603,A011,2025-02-08,2025-02-08 14:51:00,2025-02-08 15:08:00,Email Support,1,1,17.0,Queue Manager
O00005452,ACT00019606,A011,2025-02-10,2025-02-10 07:00:00,2025-02-10 07:46:00,Waiting for Work,0,1,46.0,Queue Manager
O00005453,ACT00019617,A011,2025-02-10,2025-02-10 10:35:00,2025-02-10 11:00:00,Team Meeting,1,1,25.0,SharePoint Tracker
O00005454,ACT00019618,A011,2025-02-10,2025-02-10 11:00:00,2025-02-10 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005455,ACT00019619,A011,2025-02-10,2025-02-10 11:30:00,2025-02-10 13:16:00,Training,1,1,106.0,SharePoint Tracker
O00005456,ACT00019629,A011,2025-02-10,2025-02-10 15:40:00,2025-02-10 15:43:00,Waiting for Work,0,1,3.0,Queue Manager
O00005457,ACT00019641,A011,2025-02-11,2025-02-11 09:14:00,2025-02-11 10:06:00,System Issue,0,1,52.0,IT Incident Log
O00005458,ACT00019647,A011,2025-02-11,2025-02-11 11:00:00,2025-02-11 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005459,ACT00019649,A011,2025-02-11,2025-02-11 12:09:00,2025-02-11 12:12:00,Waiting for Work,0,1,3.0,Queue Manager
O00005460,ACT00019652,A011,2025-02-11,2025-02-11 12:42:00,2025-02-11 12:56:00,Waiting for Work,0,1,14.0,Queue Manager
O00005461,ACT00019657,A011,2025-02-11,2025-02-11 13:42:00,2025-02-11 13:53:00,Waiting for Work,0,1,11.0,Queue Manager
O00005462,ACT00019660,A011,2025-02-11,2025-02-11 14:24:00,2025-02-11 14:35:00,Email Support,1,1,11.0,Queue Manager
O00005463,ACT00019665,A011,2025-02-12,2025-02-12 07:00:00,2025-02-12 07:14:00,Admin,1,1,14.0,SharePoint Tracker
O00005464,ACT00019674,A011,2025-02-12,2025-02-12 09:29:00,2025-02-12 09:49:00,Admin,1,1,20.0,SharePoint Tracker
O00005465,ACT00019676,A011,2025-02-12,2025-02-12 10:24:00,2025-02-12 10:56:00,Unplanned Offline,0,0,32.0,Queue Manager
O00005466,ACT00019678,A011,2025-02-12,2025-02-12 11:00:00,2025-02-12 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005467,ACT00019687,A011,2025-02-12,2025-02-12 14:41:00,2025-02-12 15:15:00,Unplanned Offline,0,0,34.0,Queue Manager
O00005468,ACT00019688,A011,2025-02-12,2025-02-12 15:15:00,2025-02-12 15:30:00,Email Support,1,1,15.0,Queue Manager
O00005469,ACT00019689,A011,2025-02-13,2025-02-13 07:00:00,2025-02-13 07:07:00,Waiting for Work,0,1,7.0,Queue Manager
O00005470,ACT00019696,A011,2025-02-13,2025-02-13 08:21:00,2025-02-13 08:32:00,Admin,1,1,11.0,SharePoint Tracker
O00005471,ACT00019704,A011,2025-02-13,2025-02-13 10:39:00,2025-02-13 10:53:00,Break,0,1,14.0,Queue Manager
O00005472,ACT00019706,A011,2025-02-13,2025-02-13 11:00:00,2025-02-13 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005473,ACT00019709,A011,2025-02-13,2025-02-13 11:49:00,2025-02-13 12:01:00,Break,0,1,12.0,Queue Manager
O00005474,ACT00019711,A011,2025-02-13,2025-02-13 12:16:00,2025-02-13 12:23:00,Waiting for Work,0,1,7.0,Queue Manager
O00005475,ACT00019719,A011,2025-02-13,2025-02-13 14:31:00,2025-02-13 14:46:00,Break,0,1,15.0,Queue Manager
O00005476,ACT00019721,A011,2025-02-13,2025-02-13 15:02:00,2025-02-13 15:44:00,Waiting for Work,0,1,42.0,Queue Manager
O00005477,ACT00019724,A011,2025-02-14,2025-02-14 07:00:00,2025-02-14 07:11:00,Admin,1,1,11.0,SharePoint Tracker
O00005478,ACT00019735,A011,2025-02-14,2025-02-14 09:30:00,2025-02-14 09:38:00,Waiting for Work,0,1,8.0,Queue Manager
O00005479,ACT00019737,A011,2025-02-14,2025-02-14 09:50:00,2025-02-14 09:54:00,Waiting for Work,0,1,4.0,Queue Manager
O00005480,ACT00019738,A011,2025-02-14,2025-02-14 09:54:00,2025-02-14 10:09:00,Unplanned Offline,0,0,15.0,Queue Manager
O00005481,ACT00019742,A011,2025-02-14,2025-02-14 11:00:00,2025-02-14 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005482,ACT00019743,A011,2025-02-14,2025-02-14 11:30:00,2025-02-14 11:44:00,Waiting for Work,0,1,14.0,Queue Manager
O00005483,ACT00019745,A011,2025-02-14,2025-02-14 12:00:00,2025-02-14 12:40:00,Unplanned Offline,0,0,40.0,Queue Manager
O00005484,ACT00019746,A011,2025-02-14,2025-02-14 12:40:00,2025-02-14 12:53:00,Break,0,1,13.0,Queue Manager
O00005485,ACT00019753,A011,2025-02-14,2025-02-14 14:29:00,2025-02-14 14:56:00,Coaching,1,1,27.0,SharePoint Tracker
O00005486,ACT00019754,A011,2025-02-14,2025-02-14 14:56:00,2025-02-14 15:22:00,System Issue,0,1,26.0,IT Incident Log
O00005487,ACT00019758,A011,2025-02-17,2025-02-17 07:00:00,2025-02-17 07:12:00,Admin,1,1,12.0,SharePoint Tracker
O00005488,ACT00019763,A011,2025-02-17,2025-02-17 08:06:00,2025-02-17 08:32:00,Email Support,1,1,26.0,Queue Manager
O00005489,ACT00019766,A011,2025-02-17,2025-02-17 08:56:00,2025-02-17 09:05:00,Waiting for Work,0,1,9.0,Queue Manager
O00005490,ACT00019774,A011,2025-02-17,2025-02-17 10:53:00,2025-02-17 11:00:00,Break,0,1,7.0,Queue Manager
O00005491,ACT00019775,A011,2025-02-17,2025-02-17 11:00:00,2025-02-17 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005492,ACT00019777,A011,2025-02-17,2025-02-17 11:49:00,2025-02-17 11:53:00,Waiting for Work,0,1,4.0,Queue Manager
O00005493,ACT00019778,A011,2025-02-17,2025-02-17 11:53:00,2025-02-17 12:32:00,Unplanned Offline,0,0,39.0,Queue Manager
O00005494,ACT00019781,A011,2025-02-17,2025-02-17 13:15:00,2025-02-17 13:27:00,Email Support,1,1,12.0,Queue Manager
O00005495,ACT00019782,A011,2025-02-17,2025-02-17 13:27:00,2025-02-17 14:38:00,System Issue,0,1,71.0,IT Incident Log
O00005496,ACT00019788,A011,2025-02-18,2025-02-18 07:00:00,2025-02-18 07:20:00,Admin,1,1,20.0,SharePoint Tracker
O00005497,ACT00019793,A011,2025-02-18,2025-02-18 08:22:00,2025-02-18 09:02:00,System Issue,0,1,40.0,IT Incident Log
O00005498,ACT00019800,A011,2025-02-18,2025-02-18 10:38:00,2025-02-18 10:51:00,Unplanned Offline,0,0,13.0,Queue Manager
O00005499,ACT00019802,A011,2025-02-18,2025-02-18 11:00:00,2025-02-18 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005500,ACT00019805,A011,2025-02-18,2025-02-18 11:50:00,2025-02-18 12:46:00,Email Support,1,1,56.0,Queue Manager
O00005501,ACT00019810,A011,2025-02-18,2025-02-18 13:53:00,2025-02-18 14:00:00,Waiting for Work,0,1,7.0,Queue Manager
O00005502,ACT00019812,A011,2025-02-18,2025-02-18 14:27:00,2025-02-18 14:37:00,Break,0,1,10.0,Queue Manager
O00005503,ACT00019813,A011,2025-02-18,2025-02-18 14:37:00,2025-02-18 16:00:00,Training,1,1,83.0,SharePoint Tracker
O00005504,ACT00019814,A011,2025-02-19,2025-02-19 07:00:00,2025-02-19 07:12:00,Admin,1,1,12.0,SharePoint Tracker
O00005505,ACT00019815,A011,2025-02-19,2025-02-19 07:12:00,2025-02-19 07:24:00,Break,0,1,12.0,Queue Manager
O00005506,ACT00019816,A011,2025-02-19,2025-02-19 07:24:00,2025-02-19 07:34:00,Break,0,1,10.0,Queue Manager
O00005507,ACT00019817,A011,2025-02-19,2025-02-19 07:34:00,2025-02-19 09:02:00,Training,1,1,88.0,SharePoint Tracker
O00005508,ACT00019818,A011,2025-02-19,2025-02-19 09:02:00,2025-02-19 09:45:00,Email Support,1,1,43.0,Queue Manager
O00005509,ACT00019823,A011,2025-02-19,2025-02-19 11:00:00,2025-02-19 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005510,ACT00019833,A011,2025-02-19,2025-02-19 15:01:00,2025-02-19 15:57:00,Email Support,1,1,56.0,Queue Manager
O00005511,ACT00019835,A011,2025-02-20,2025-02-20 07:00:00,2025-02-20 07:09:00,Admin,1,1,9.0,SharePoint Tracker
O00005512,ACT00019836,A011,2025-02-20,2025-02-20 07:09:00,2025-02-20 07:22:00,Waiting for Work,0,1,13.0,Queue Manager
O00005513,ACT00019837,A011,2025-02-20,2025-02-20 07:22:00,2025-02-20 08:02:00,Waiting for Work,0,1,40.0,Queue Manager
O00005514,ACT00019838,A011,2025-02-20,2025-02-20 08:02:00,2025-02-20 08:43:00,Email Support,1,1,41.0,Queue Manager
O00005515,ACT00019841,A011,2025-02-20,2025-02-20 09:04:00,2025-02-20 09:17:00,System Issue,0,1,13.0,IT Incident Log
O00005516,ACT00019847,A011,2025-02-20,2025-02-20 11:00:00,2025-02-20 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005517,ACT00019848,A011,2025-02-20,2025-02-20 11:30:00,2025-02-20 12:20:00,Waiting for Work,0,1,50.0,Queue Manager
O00005518,ACT00019850,A011,2025-02-20,2025-02-20 12:44:00,2025-02-20 12:59:00,Break,0,1,15.0,Queue Manager
O00005519,ACT00019852,A011,2025-02-20,2025-02-20 13:09:00,2025-02-20 13:23:00,Break,0,1,14.0,Queue Manager
O00005520,ACT00019855,A011,2025-02-20,2025-02-20 13:54:00,2025-02-20 14:19:00,Team Meeting,1,1,25.0,SharePoint Tracker
O00005521,ACT00019857,A011,2025-02-20,2025-02-20 14:39:00,2025-02-20 15:39:00,Email Support,1,1,60.0,Queue Manager
O00005522,ACT00019865,A011,2025-02-21,2025-02-21 07:51:00,2025-02-21 08:17:00,Admin,1,1,26.0,SharePoint Tracker
O00005523,ACT00019873,A011,2025-02-21,2025-02-21 10:53:00,2025-02-21 11:00:00,Break,0,1,7.0,Queue Manager
O00005524,ACT00019874,A011,2025-02-21,2025-02-21 11:00:00,2025-02-21 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005525,ACT00019876,A011,2025-02-21,2025-02-21 11:49:00,2025-02-21 12:38:00,Waiting for Work,0,1,49.0,Queue Manager
O00005526,ACT00019877,A011,2025-02-21,2025-02-21 12:38:00,2025-02-21 12:48:00,Break,0,1,10.0,Queue Manager
O00005527,ACT00019887,A011,2025-02-21,2025-02-21 15:13:00,2025-02-21 16:00:00,System Issue,0,1,47.0,IT Incident Log
O00005528,ACT00019896,A011,2025-02-24,2025-02-24 09:46:00,2025-02-24 09:59:00,Break,0,1,13.0,Queue Manager
O00005529,ACT00019898,A011,2025-02-24,2025-02-24 10:10:00,2025-02-24 10:42:00,Admin,1,1,32.0,SharePoint Tracker
O00005530,ACT00019899,A011,2025-02-24,2025-02-24 10:42:00,2025-02-24 11:00:00,Team Meeting,1,1,18.0,SharePoint Tracker
O00005531,ACT00019900,A011,2025-02-24,2025-02-24 11:00:00,2025-02-24 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005532,ACT00019901,A011,2025-02-24,2025-02-24 11:30:00,2025-02-24 11:33:00,Waiting for Work,0,1,3.0,Queue Manager
O00005533,ACT00019905,A011,2025-02-24,2025-02-24 12:52:00,2025-02-24 13:07:00,Waiting for Work,0,1,15.0,Queue Manager
O00005534,ACT00019911,A011,2025-02-24,2025-02-24 14:27:00,2025-02-24 14:57:00,Admin,1,1,30.0,SharePoint Tracker
O00005535,ACT00019912,A011,2025-02-24,2025-02-24 14:57:00,2025-02-24 15:22:00,Waiting for Work,0,1,25.0,Queue Manager
O00005536,ACT00019914,A011,2025-02-25,2025-02-25 07:05:00,2025-02-25 07:17:00,Admin,1,1,12.0,SharePoint Tracker
O00005537,ACT00019918,A011,2025-02-25,2025-02-25 08:58:00,2025-02-25 09:12:00,Break,0,1,14.0,Queue Manager
O00005538,ACT00019924,A011,2025-02-25,2025-02-25 11:00:00,2025-02-25 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005539,ACT00019935,A011,2025-02-25,2025-02-25 14:11:00,2025-02-25 14:42:00,Coaching,1,1,31.0,SharePoint Tracker
O00005540,ACT00019937,A011,2025-02-25,2025-02-25 15:09:00,2025-02-25 15:22:00,Break,0,1,13.0,Queue Manager
O00005541,ACT00019940,A011,2025-02-26,2025-02-26 07:00:00,2025-02-26 07:14:00,Admin,1,1,14.0,SharePoint Tracker
O00005542,ACT00019943,A011,2025-02-26,2025-02-26 07:52:00,2025-02-26 08:16:00,Admin,1,1,24.0,SharePoint Tracker
O00005543,ACT00019947,A011,2025-02-26,2025-02-26 09:00:00,2025-02-26 09:42:00,Coaching,1,1,42.0,SharePoint Tracker
O00005544,ACT00019948,A011,2025-02-26,2025-02-26 09:42:00,2025-02-26 10:22:00,Coaching,1,1,40.0,SharePoint Tracker
O00005545,ACT00019952,A011,2025-02-26,2025-02-26 11:00:00,2025-02-26 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005546,ACT00019954,A011,2025-02-26,2025-02-26 11:45:00,2025-02-26 11:58:00,Break,0,1,13.0,Queue Manager
O00005547,ACT00019963,A011,2025-02-26,2025-02-26 13:52:00,2025-02-26 15:18:00,Training,1,1,86.0,SharePoint Tracker
O00005548,ACT00019964,A011,2025-02-26,2025-02-26 15:18:00,2025-02-26 15:39:00,Team Meeting,1,1,21.0,SharePoint Tracker
O00005549,ACT00019967,A011,2025-02-27,2025-02-27 07:27:00,2025-02-27 07:36:00,Unplanned Offline,0,0,9.0,Queue Manager
O00005550,ACT00019970,A011,2025-02-27,2025-02-27 08:08:00,2025-02-27 08:24:00,Coaching,1,1,16.0,SharePoint Tracker
O00005551,ACT00019976,A011,2025-02-27,2025-02-27 09:43:00,2025-02-27 10:17:00,System Issue,0,1,34.0,IT Incident Log
O00005552,ACT00019978,A011,2025-02-27,2025-02-27 10:33:00,2025-02-27 11:00:00,Admin,1,1,27.0,SharePoint Tracker
O00005553,ACT00019979,A011,2025-02-27,2025-02-27 11:00:00,2025-02-27 11:30:00,Lunch,0,1,30.0,Queue Manager
O00005554,ACT00019980,A011,2025-02-27,2025-02-27 11:30:00,2025-02-27 11:32:00,Waiting for Work,0,1,2.0,Queue Manager
O00005555,ACT00019981,A011,2025-02-27,2025-02-27 11:32:00,2025-02-27 11:46:00,Admin,1,1,14.0,SharePoint Tracker
