case_id,activity_id,master_agent_id,case_date,case_start,case_end,case_type,case_complexity,case_turnaround_hours,case_sla_met_flag
CS00003762,ACT00024725,A014,2025-02-04,2025-02-04 08:18:00,2025-02-04 08:58:00,Follow Up,Low,14.7,1
CS00003763,ACT00024732,A014,2025-02-04,2025-02-04 10:16:00,2025-02-04 10:58:00,Prior Authorization,Low,11.2,1
CS00003764,ACT00024733,A014,2025-02-04,2025-02-04 10:58:00,2025-02-04 11:24:00,Follow Up,Medium,14.2,1
CS00003765,ACT00024734,A014,2025-02-04,2025-02-04 11:24:00,2025-02-04 11:50:00,Follow Up,High,57.6,0
CS00003766,ACT00024738,A014,2025-02-04,2025-02-04 12:41:00,2025-02-04 12:55:00,Prior Authorization,Low,11.7,1
CS00003767,ACT00024739,A014,2025-02-04,2025-02-04 12:55:00,2025-02-04 13:23:00,Prior Authorization,Low,12.8,0
CS00003768,ACT00024747,A014,2025-02-04,2025-02-04 15:50:00,2025-02-04 16:31:00,Documentation,Medium,21.9,0
CS00003769,ACT00024750,A014,2025-02-06,2025-02-06 08:15:00,2025-02-06 09:00:00,Follow Up,Medium,24.0,1
CS00003770,ACT00024751,A014,2025-02-06,2025-02-06 09:00:00,2025-02-06 09:22:00,Appeal,High,47.5,1
CS00003771,ACT00024760,A014,2025-02-06,2025-02-06 11:25:00,2025-02-06 11:41:00,Documentation,Low,12.5,1
CS00003772,ACT00024771,A014,2025-02-06,2025-02-06 14:53:00,2025-02-06 15:01:00,Documentation,Low,4.4,1
CS00003773,ACT00024777,A014,2025-02-06,2025-02-06 16:14:00,2025-02-06 16:53:00,Documentation,Medium,15.5,0
CS00003774,ACT00024779,A014,2025-02-07,2025-02-07 08:00:00,2025-02-07 08:39:00,Appeal,Low,2.5,1
CS00003775,ACT00024787,A014,2025-02-07,2025-02-07 10:42:00,2025-02-07 10:57:00,Documentation,High,34.2,1
CS00003776,ACT00024789,A014,2025-02-07,2025-02-07 11:08:00,2025-02-07 11:20:00,Eligibility,High,29.3,1
CS00003777,ACT00024795,A014,2025-02-07,2025-02-07 12:30:00,2025-02-07 13:07:00,Follow Up,Low,0.5,1
CS00003778,ACT00024799,A014,2025-02-07,2025-02-07 13:32:00,2025-02-07 13:49:00,Appeal,Medium,25.3,1
CS00003779,ACT00024807,A014,2025-02-07,2025-02-07 15:36:00,2025-02-07 16:17:00,Follow Up,High,19.1,0
CS00003780,ACT00024811,A014,2025-02-11,2025-02-11 08:39:00,2025-02-11 09:21:00,Prior Authorization,Medium,26.8,1
CS00003781,ACT00024817,A014,2025-02-11,2025-02-11 10:52:00,2025-02-11 11:14:00,Appeal,Low,12.6,1
CS00003782,ACT00024820,A014,2025-02-11,2025-02-11 11:37:00,2025-02-11 12:00:00,Prior Authorization,Medium,23.2,1
CS00003783,ACT00024825,A014,2025-02-11,2025-02-11 13:07:00,2025-02-11 13:16:00,Follow Up,High,37.5,1
CS00003784,ACT00024830,A014,2025-02-11,2025-02-11 14:07:00,2025-02-11 14:23:00,Appeal,Low,5.7,1
CS00003785,ACT00024838,A014,2025-02-11,2025-02-11 15:59:00,2025-02-11 16:33:00,Appeal,Low,13.8,1
CS00003786,ACT00024842,A014,2025-02-12,2025-02-12 08:17:00,2025-02-12 08:31:00,Eligibility,Low,7.6,0
CS00003787,ACT00024846,A014,2025-02-12,2025-02-12 09:44:00,2025-02-12 10:11:00,Appeal,Medium,20.3,1
CS00003788,ACT00024852,A014,2025-02-12,2025-02-12 11:19:00,2025-02-12 11:37:00,Prior Authorization,Medium,9.9,1
CS00003789,ACT00024854,A014,2025-02-12,2025-02-12 11:52:00,2025-02-12 12:00:00,Follow Up,High,52.4,1
CS00003790,ACT00024860,A014,2025-02-12,2025-02-12 13:47:00,2025-02-12 14:00:00,Documentation,Medium,32.8,1
CS00003791,ACT00024861,A014,2025-02-12,2025-02-12 14:00:00,2025-02-12 14:18:00,Eligibility,High,32.8,1
CS00003792,ACT00024866,A014,2025-02-12,2025-02-12 15:40:00,2025-02-12 16:13:00,Prior Authorization,Low,1.4,1
CS00003793,ACT00024882,A014,2025-02-13,2025-02-13 11:10:00,2025-02-13 11:22:00,Appeal,Low,2.3,1
CS00003794,ACT00024892,A014,2025-02-13,2025-02-13 14:30:00,2025-02-13 14:38:00,Prior Authorization,Low,6.6,1
CS00003795,ACT00024893,A014,2025-02-13,2025-02-13 14:38:00,2025-02-13 14:48:00,Eligibility,Low,6.9,1
CS00003796,ACT00024894,A014,2025-02-13,2025-02-13 14:48:00,2025-02-13 15:00:00,Eligibility,High,38.2,1
CS00003797,ACT00024895,A014,2025-02-13,2025-02-13 15:00:00,2025-02-13 15:40:00,Documentation,Low,10.3,1
CS00003798,ACT00024896,A014,2025-02-13,2025-02-13 15:40:00,2025-02-13 15:58:00,Documentation,Low,7.7,1
CS00003799,ACT00024898,A014,2025-02-13,2025-02-13 16:19:00,2025-02-13 16:35:00,Documentation,Medium,17.0,1
CS00003800,ACT00024901,A014,2025-02-13,2025-02-13 16:54:00,2025-02-13 17:00:00,Prior Authorization,Medium,5.4,1
CS00003801,ACT00024903,A014,2025-02-14,2025-02-14 08:13:00,2025-02-14 08:53:00,Appeal,Low,12.7,1
CS00003802,ACT00024909,A014,2025-02-14,2025-02-14 09:55:00,2025-02-14 10:19:00,Follow Up,High,16.4,1
CS00003803,ACT00024912,A014,2025-02-14,2025-02-14 10:42:00,2025-02-14 11:10:00,Documentation,Low,10.7,1
CS00003804,ACT00024918,A014,2025-02-14,2025-02-14 12:40:00,2025-02-14 13:23:00,Eligibility,High,36.4,1
CS00003805,ACT00024921,A014,2025-02-14,2025-02-14 13:46:00,2025-02-14 14:13:00,Documentation,High,23.4,1
CS00003806,ACT00024924,A014,2025-02-14,2025-02-14 14:26:00,2025-02-14 14:51:00,Prior Authorization,Low,1.1,1
CS00003807,ACT00024932,A014,2025-02-14,2025-02-14 16:25:00,2025-02-14 16:59:00,Eligibility,High,45.2,1
CS00003808,ACT00024937,A014,2025-02-17,2025-02-17 10:38:00,2025-02-17 11:10:00,Follow Up,High,22.8,1
CS00003809,ACT00024939,A014,2025-02-17,2025-02-17 11:25:00,2025-02-17 11:43:00,Appeal,Medium,26.6,0
CS00003810,ACT00024950,A014,2025-02-17,2025-02-17 14:48:00,2025-02-17 15:09:00,Appeal,High,41.6,0
CS00003811,ACT00024952,A014,2025-02-17,2025-02-17 16:03:00,2025-02-17 16:36:00,Follow Up,Medium,4.0,1
CS00003812,ACT00024954,A014,2025-02-17,2025-02-17 16:48:00,2025-02-17 17:00:00,Follow Up,Medium,21.8,1
CS00003813,ACT00024957,A014,2025-02-19,2025-02-19 08:15:00,2025-02-19 08:45:00,Documentation,Low,3.6,1
CS00003814,ACT00024958,A014,2025-02-19,2025-02-19 08:45:00,2025-02-19 08:58:00,Follow Up,Low,13.5,1
CS00003815,ACT00024961,A014,2025-02-19,2025-02-19 09:34:00,2025-02-19 09:49:00,Follow Up,Medium,20.2,1
CS00003816,ACT00024966,A014,2025-02-19,2025-02-19 10:39:00,2025-02-19 11:08:00,Eligibility,Low,13.1,1
CS00003817,ACT00024967,A014,2025-02-19,2025-02-19 11:08:00,2025-02-19 11:48:00,Documentation,Medium,29.4,1
CS00003818,ACT00024975,A014,2025-02-19,2025-02-19 14:07:00,2025-02-19 14:26:00,Documentation,Low,13.5,1
CS00003819,ACT00024984,A014,2025-02-19,2025-02-19 16:35:00,2025-02-19 17:00:00,Documentation,Low,4.0,1
CS00003820,ACT00024985,A014,2025-02-20,2025-02-20 08:00:00,2025-02-20 08:21:00,Appeal,Medium,6.8,1
CS00003821,ACT00024994,A014,2025-02-20,2025-02-20 10:03:00,2025-02-20 10:22:00,Prior Authorization,High,14.5,1
CS00003822,ACT00024997,A014,2025-02-20,2025-02-20 11:15:00,2025-02-20 11:37:00,Follow Up,Medium,31.5,1
CS00003823,ACT00024999,A014,2025-02-20,2025-02-20 11:49:00,2025-02-20 12:00:00,Appeal,Medium,23.6,0
CS00003824,ACT00025005,A014,2025-02-20,2025-02-20 13:25:00,2025-02-20 14:04:00,Appeal,Low,13.4,1
CS00003825,ACT00025008,A014,2025-02-20,2025-02-20 14:30:00,2025-02-20 15:04:00,Eligibility,Low,5.5,1
CS00003826,ACT00025021,A014,2025-02-21,2025-02-21 09:12:00,2025-02-21 09:49:00,Eligibility,Low,13.6,1
CS00003827,ACT00025022,A014,2025-02-21,2025-02-21 09:49:00,2025-02-21 09:59:00,Appeal,Medium,25.2,1
CS00003828,ACT00025026,A014,2025-02-21,2025-02-21 10:43:00,2025-02-21 11:10:00,Appeal,Low,8.4,1
CS00003829,ACT00025032,A014,2025-02-21,2025-02-21 13:31:00,2025-02-21 13:58:00,Prior Authorization,Medium,8.8,1
CS00003830,ACT00025041,A014,2025-02-24,2025-02-24 09:13:00,2025-02-24 09:43:00,Prior Authorization,Medium,6.2,1
CS00003831,ACT00025044,A014,2025-02-24,2025-02-24 10:10:00,2025-02-24 10:19:00,Eligibility,Low,11.0,1
CS00003832,ACT00025049,A014,2025-02-24,2025-02-24 11:47:00,2025-02-24 12:00:00,Eligibility,Low,6.9,1
CS00003833,ACT00025056,A014,2025-02-24,2025-02-24 14:27:00,2025-02-24 14:57:00,Eligibility,Low,6.7,1
CS00003834,ACT00025057,A014,2025-02-24,2025-02-24 14:57:00,2025-02-24 15:28:00,Prior Authorization,Medium,13.7,1
CS00003835,ACT00025059,A014,2025-02-24,2025-02-24 15:49:00,2025-02-24 16:11:00,Follow Up,Low,12.6,1
CS00003836,ACT00025062,A014,2025-02-24,2025-02-24 16:35:00,2025-02-24 16:53:00,Prior Authorization,Low,9.8,1
CS00003837,ACT00025068,A014,2025-02-26,2025-02-26 08:51:00,2025-02-26 09:15:00,Appeal,Low,14.5,1
CS00003838,ACT00025070,A014,2025-02-26,2025-02-26 09:24:00,2025-02-26 09:36:00,Eligibility,Medium,21.6,1
CS00003839,ACT00025071,A014,2025-02-26,2025-02-26 09:36:00,2025-02-26 10:12:00,Follow Up,Medium,26.9,1
CS00003840,ACT00025072,A014,2025-02-26,2025-02-26 10:12:00,2025-02-26 10:20:00,Documentation,High,38.1,1
CS00003841,ACT00025074,A014,2025-02-26,2025-02-26 10:42:00,2025-02-26 11:25:00,Follow Up,Medium,11.5,1
CS00003842,ACT00025084,A014,2025-02-26,2025-02-26 15:06:00,2025-02-26 15:28:00,Documentation,High,41.7,1
CS00003843,ACT00025088,A014,2025-02-26,2025-02-26 16:13:00,2025-02-26 16:23:00,Eligibility,Low,6.4,1
CS00003844,ACT00025091,A014,2025-02-26,2025-02-26 16:33:00,2025-02-26 17:00:00,Appeal,Low,12.5,1
CS00003845,ACT00025092,A014,2025-02-27,2025-02-27 08:00:00,2025-02-27 08:34:00,Appeal,Low,8.0,1
CS00003846,ACT00025100,A014,2025-02-27,2025-02-27 10:16:00,2025-02-27 10:48:00,Prior Authorization,Medium,31.4,1
CS00003847,ACT00025104,A014,2025-02-27,2025-02-27 11:37:00,2025-02-27 12:00:00,Follow Up,Medium,29.7,1
CS00003848,ACT00025107,A014,2025-02-27,2025-02-27 12:39:00,2025-02-27 12:53:00,Eligibility,Low,15.3,1
CS00003849,ACT00025110,A014,2025-02-27,2025-02-27 13:18:00,2025-02-27 13:55:00,Eligibility,Low,13.2,1
CS00003850,ACT00025111,A014,2025-02-27,2025-02-27 13:55:00,2025-02-27 14:11:00,Prior Authorization,Low,11.5,1
CS00003851,ACT00025112,A014,2025-02-27,2025-02-27 14:13:00,2025-02-27 14:53:00,Prior Authorization,Low,5.9,1
CS00003852,ACT00025124,A014,2025-02-28,2025-02-28 08:35:00,2025-02-28 08:59:00,Prior Authorization,Medium,8.7,1
CS00003853,ACT00025125,A014,2025-02-28,2025-02-28 08:59:00,2025-02-28 09:14:00,Prior Authorization,Low,9.6,1
CS00003854,ACT00025133,A014,2025-02-28,2025-02-28 10:46:00,2025-02-28 11:18:00,Appeal,Low,7.4,1
CS00003855,ACT00025134,A014,2025-02-28,2025-02-28 11:18:00,2025-02-28 11:47:00,Follow Up,Medium,18.7,1
CS00003856,ACT00025139,A014,2025-02-28,2025-02-28 12:47:00,2025-02-28 12:55:00,Appeal,Low,14.0,1
CS00003857,ACT00025158,A014,2025-03-03,2025-03-03 10:42:00,2025-03-03 10:56:00,Follow Up,Low,14.8,1
CS00003858,ACT00025173,A014,2025-03-03,2025-03-03 15:00:00,2025-03-03 15:45:00,Documentation,Low,3.7,0
CS00003859,ACT00025176,A014,2025-03-03,2025-03-03 16:21:00,2025-03-03 16:31:00,Eligibility,Low,6.3,1
CS00003860,ACT00025183,A014,2025-03-04,2025-03-04 08:45:00,2025-03-04 09:16:00,Prior Authorization,Low,3.1,1
CS00003861,ACT00025184,A014,2025-03-04,2025-03-04 09:18:00,2025-03-04 09:32:00,Appeal,Medium,6.7,1
CS00003862,ACT00025193,A014,2025-03-04,2025-03-04 12:30:00,2025-03-04 13:03:00,Appeal,High,37.8,1
CS00003863,ACT00025194,A014,2025-03-04,2025-03-04 13:03:00,2025-03-04 13:14:00,Prior Authorization,Low,8.2,1
CS00003864,ACT00025195,A014,2025-03-04,2025-03-04 13:14:00,2025-03-04 13:58:00,Appeal,Low,10.7,1
CS00003865,ACT00025197,A014,2025-03-04,2025-03-04 14:14:00,2025-03-04 14:35:00,Follow Up,High,38.0,0
CS00003866,ACT00025200,A014,2025-03-04,2025-03-04 15:04:00,2025-03-04 15:27:00,Follow Up,Medium,26.6,1
CS00003867,ACT00025201,A014,2025-03-04,2025-03-04 15:27:00,2025-03-04 15:38:00,Eligibility,Low,13.4,1
CS00003868,ACT00025205,A014,2025-03-04,2025-03-04 16:27:00,2025-03-04 16:45:00,Appeal,Medium,31.0,0
CS00003869,ACT00025208,A014,2025-03-05,2025-03-05 08:08:00,2025-03-05 08:40:00,Appeal,Low,6.0,1
CS00003870,ACT00025210,A014,2025-03-05,2025-03-05 08:48:00,2025-03-05 09:03:00,Eligibility,High,64.1,0
CS00003871,ACT00025218,A014,2025-03-05,2025-03-05 11:44:00,2025-03-05 12:00:00,Eligibility,Low,10.1,1
CS00003872,ACT00025221,A014,2025-03-05,2025-03-05 13:28:00,2025-03-05 14:06:00,Appeal,Low,10.5,0
CS00003873,ACT00025222,A014,2025-03-05,2025-03-05 14:06:00,2025-03-05 14:29:00,Appeal,Medium,14.9,1
CS00003874,ACT00025223,A014,2025-03-05,2025-03-05 14:29:00,2025-03-05 14:57:00,Documentation,Low,0.8,1
CS00003875,ACT00025224,A014,2025-03-05,2025-03-05 14:57:00,2025-03-05 15:37:00,Eligibility,Medium,27.7,1
CS00003876,ACT00025225,A014,2025-03-05,2025-03-05 15:37:00,2025-03-05 15:45:00,Documentation,Medium,24.0,1
CS00003877,ACT00025228,A014,2025-03-05,2025-03-05 16:18:00,2025-03-05 16:54:00,Appeal,Medium,23.5,1
CS00003878,ACT00025234,A014,2025-03-06,2025-03-06 08:51:00,2025-03-06 09:03:00,Prior Authorization,High,37.0,1
CS00003879,ACT00025245,A014,2025-03-06,2025-03-06 11:26:00,2025-03-06 11:49:00,Documentation,Low,5.5,1
CS00003880,ACT00025251,A014,2025-03-06,2025-03-06 13:41:00,2025-03-06 13:54:00,Documentation,Low,6.0,1
CS00003881,ACT00025252,A014,2025-03-06,2025-03-06 13:54:00,2025-03-06 14:03:00,Eligibility,High,40.7,1
CS00003882,ACT00025254,A014,2025-03-06,2025-03-06 14:18:00,2025-03-06 14:49:00,Eligibility,High,16.4,1
CS00003883,ACT00025265,A014,2025-03-07,2025-03-07 08:52:00,2025-03-07 09:16:00,Follow Up,Low,4.7,1
CS00003884,ACT00025266,A014,2025-03-07,2025-03-07 09:16:00,2025-03-07 09:36:00,Prior Authorization,High,51.5,0
CS00003885,ACT00025270,A014,2025-03-07,2025-03-07 10:49:00,2025-03-07 11:06:00,Documentation,Medium,6.1,1
CS00003886,ACT00025272,A014,2025-03-07,2025-03-07 11:19:00,2025-03-07 11:57:00,Documentation,Medium,16.3,1
CS00003887,ACT00025277,A014,2025-03-07,2025-03-07 12:53:00,2025-03-07 13:36:00,Eligibility,Medium,7.5,1
CS00003888,ACT00025280,A014,2025-03-07,2025-03-07 14:09:00,2025-03-07 14:48:00,Appeal,Low,15.4,1
CS00003889,ACT00025283,A014,2025-03-07,2025-03-07 15:10:00,2025-03-07 15:31:00,Prior Authorization,Medium,7.6,1
CS00003890,ACT00025284,A014,2025-03-07,2025-03-07 15:33:00,2025-03-07 15:47:00,Documentation,Low,4.2,1
CS00003891,ACT00025287,A014,2025-03-07,2025-03-07 16:27:00,2025-03-07 16:37:00,Eligibility,Low,9.5,1
CS00003892,ACT00025295,A014,2025-03-10,2025-03-10 10:07:00,2025-03-10 10:43:00,Prior Authorization,Medium,30.7,1
CS00003893,ACT00025312,A014,2025-03-10,2025-03-10 14:15:00,2025-03-10 14:23:00,Prior Authorization,Medium,13.8,0
CS00003894,ACT00025316,A014,2025-03-10,2025-03-10 15:45:00,2025-03-10 15:59:00,Documentation,High,33.2,0
CS00003895,ACT00025319,A014,2025-03-10,2025-03-10 16:21:00,2025-03-10 16:50:00,Appeal,Low,9.2,1
CS00003896,ACT00025322,A014,2025-03-11,2025-03-11 08:17:00,2025-03-11 08:48:00,Eligibility,Medium,16.4,1
CS00003897,ACT00025323,A014,2025-03-11,2025-03-11 08:48:00,2025-03-11 08:57:00,Prior Authorization,Medium,11.5,0
CS00003898,ACT00025330,A014,2025-03-11,2025-03-11 10:18:00,2025-03-11 11:02:00,Prior Authorization,Medium,26.9,1
CS00003899,ACT00025334,A014,2025-03-11,2025-03-11 11:34:00,2025-03-11 11:53:00,Documentation,High,36.1,1
CS00003900,ACT00025335,A014,2025-03-11,2025-03-11 11:56:00,2025-03-11 12:00:00,Appeal,Low,8.4,1
CS00003901,ACT00025337,A014,2025-03-11,2025-03-11 12:30:00,2025-03-11 13:08:00,Eligibility,Low,8.0,1
CS00003902,ACT00025343,A014,2025-03-11,2025-03-11 15:09:00,2025-03-11 15:21:00,Appeal,High,35.2,0
CS00003903,ACT00025356,A014,2025-03-12,2025-03-12 09:40:00,2025-03-12 10:08:00,Prior Authorization,High,18.4,1
CS00003904,ACT00025360,A014,2025-03-12,2025-03-12 10:59:00,2025-03-12 11:31:00,Eligibility,Low,3.7,1
CS00003905,ACT00025370,A014,2025-03-12,2025-03-12 14:38:00,2025-03-12 15:13:00,Follow Up,Medium,22.6,1
CS00003906,ACT00025374,A014,2025-03-12,2025-03-12 16:00:00,2025-03-12 16:20:00,Eligibility,Medium,22.7,0
CS00003907,ACT00025381,A014,2025-03-13,2025-03-13 08:56:00,2025-03-13 09:33:00,Appeal,Medium,31.4,1
CS00003908,ACT00025388,A014,2025-03-13,2025-03-13 11:52:00,2025-03-13 12:00:00,Follow Up,Medium,14.6,0
CS00003909,ACT00025400,A014,2025-03-13,2025-03-13 16:09:00,2025-03-13 16:23:00,Documentation,High,24.5,0
CS00003910,ACT00025402,A014,2025-03-13,2025-03-13 16:39:00,2025-03-13 17:00:00,Documentation,Medium,3.9,1
CS00003911,ACT00025405,A014,2025-03-14,2025-03-14 08:39:00,2025-03-14 08:51:00,Documentation,Medium,19.4,1
CS00003912,ACT00025406,A014,2025-03-14,2025-03-14 08:51:00,2025-03-14 09:15:00,Appeal,Low,5.6,1
CS00003913,ACT00025432,A014,2025-03-14,2025-03-14 15:54:00,2025-03-14 16:22:00,Follow Up,Low,7.5,1
CS00003914,ACT00025439,A014,2025-03-15,2025-03-15 08:46:00,2025-03-15 09:10:00,Follow Up,High,42.0,1
CS00003915,ACT00025450,A014,2025-03-15,2025-03-15 11:45:00,2025-03-15 12:00:00,Documentation,Low,5.3,0
CS00003916,ACT00025452,A014,2025-03-15,2025-03-15 12:30:00,2025-03-15 13:03:00,Follow Up,High,17.2,1
CS00003917,ACT00025460,A014,2025-03-15,2025-03-15 16:05:00,2025-03-15 16:18:00,Documentation,Low,4.6,1
CS00003918,ACT00025491,A014,2025-03-17,2025-03-17 16:39:00,2025-03-17 16:55:00,Prior Authorization,Low,10.4,1
CS00003919,ACT00025504,A014,2025-03-18,2025-03-18 11:02:00,2025-03-18 11:37:00,Eligibility,Medium,19.9,1
CS00003920,ACT00025505,A014,2025-03-18,2025-03-18 11:37:00,2025-03-18 12:00:00,Follow Up,Low,3.2,1
CS00003921,ACT00025511,A014,2025-03-18,2025-03-18 13:48:00,2025-03-18 14:04:00,Eligibility,Low,17.8,1
CS00003922,ACT00025517,A014,2025-03-18,2025-03-18 15:19:00,2025-03-18 15:32:00,Prior Authorization,Medium,14.3,0
CS00003923,ACT00025519,A014,2025-03-18,2025-03-18 15:39:00,2025-03-18 15:47:00,Eligibility,Low,9.0,1
CS00003924,ACT00025525,A014,2025-03-19,2025-03-19 08:59:00,2025-03-19 09:23:00,Prior Authorization,Medium,32.7,1
CS00003925,ACT00025526,A014,2025-03-19,2025-03-19 09:23:00,2025-03-19 09:38:00,Prior Authorization,Low,15.0,1
CS00003926,ACT00025545,A014,2025-03-19,2025-03-19 15:24:00,2025-03-19 15:42:00,Follow Up,High,29.4,1
CS00003927,ACT00025572,A014,2025-03-20,2025-03-20 14:16:00,2025-03-20 14:56:00,Eligibility,High,42.6,1
CS00003928,ACT00025573,A014,2025-03-20,2025-03-20 14:56:00,2025-03-20 15:14:00,Documentation,Medium,14.8,1
CS00003929,ACT00025579,A014,2025-03-21,2025-03-21 08:59:00,2025-03-21 09:36:00,Prior Authorization,Medium,17.7,1
CS00003930,ACT00025583,A014,2025-03-21,2025-03-21 10:31:00,2025-03-21 10:41:00,Documentation,Medium,21.7,1
CS00003931,ACT00025585,A014,2025-03-21,2025-03-21 11:06:00,2025-03-21 11:20:00,Prior Authorization,Low,13.2,0
CS00003932,ACT00025586,A014,2025-03-21,2025-03-21 11:20:00,2025-03-21 11:49:00,Eligibility,Medium,11.8,1
CS00003933,ACT00025587,A014,2025-03-21,2025-03-21 11:49:00,2025-03-21 12:00:00,Appeal,Medium,27.5,1
CS00003934,ACT00025607,A014,2025-03-24,2025-03-24 08:25:00,2025-03-24 09:05:00,Follow Up,Medium,30.9,1
CS00003935,ACT00025608,A014,2025-03-24,2025-03-24 09:05:00,2025-03-24 09:41:00,Prior Authorization,Low,5.3,1
CS00003936,ACT00025612,A014,2025-03-24,2025-03-24 10:19:00,2025-03-24 10:50:00,Follow Up,Low,10.3,1
CS00003937,ACT00025621,A014,2025-03-24,2025-03-24 13:26:00,2025-03-24 13:45:00,Documentation,Low,4.8,1
CS00003938,ACT00025626,A014,2025-03-24,2025-03-24 14:48:00,2025-03-24 15:23:00,Documentation,Low,6.3,1
CS00003939,ACT00025637,A014,2025-03-25,2025-03-25 08:54:00,2025-03-25 09:25:00,Eligibility,Low,5.8,0
CS00003940,ACT00025640,A014,2025-03-25,2025-03-25 10:05:00,2025-03-25 10:41:00,Documentation,Low,5.2,1
CS00003941,ACT00025650,A014,2025-03-25,2025-03-25 13:29:00,2025-03-25 13:51:00,Documentation,Low,6.3,1
CS00003942,ACT00025664,A014,2025-03-26,2025-03-26 08:15:00,2025-03-26 08:54:00,Prior Authorization,Low,7.6,1
CS00003943,ACT00025672,A014,2025-03-26,2025-03-26 12:30:00,2025-03-26 13:08:00,Appeal,High,48.0,1
CS00003944,ACT00025673,A014,2025-03-26,2025-03-26 13:08:00,2025-03-26 13:38:00,Eligibility,Medium,24.9,1
CS00003945,ACT00025682,A014,2025-03-26,2025-03-26 16:44:00,2025-03-26 17:00:00,Prior Authorization,Medium,21.1,1
CS00003946,ACT00025695,A014,2025-03-27,2025-03-27 11:32:00,2025-03-27 11:42:00,Prior Authorization,Low,11.1,1
CS00003947,ACT00025706,A014,2025-03-27,2025-03-27 14:25:00,2025-03-27 14:55:00,Prior Authorization,Medium,28.9,1
CS00003948,ACT00025710,A014,2025-03-27,2025-03-27 15:30:00,2025-03-27 16:05:00,Appeal,Low,11.7,1
CS00003949,ACT00025716,A014,2025-03-28,2025-03-28 08:14:00,2025-03-28 08:44:00,Follow Up,Medium,22.5,1
CS00003950,ACT00025722,A014,2025-03-28,2025-03-28 10:30:00,2025-03-28 11:13:00,Documentation,Low,13.8,1
CS00003951,ACT00025725,A014,2025-03-28,2025-03-28 11:55:00,2025-03-28 12:00:00,Prior Authorization,Medium,25.0,1
CS00003952,ACT00025730,A014,2025-03-28,2025-03-28 13:51:00,2025-03-28 14:19:00,Eligibility,Medium,16.4,1
CS00003953,ACT00025731,A014,2025-03-28,2025-03-28 14:19:00,2025-03-28 14:49:00,Follow Up,Medium,14.1,1
CS00003954,ACT00025741,A014,2025-03-29,2025-03-29 08:50:00,2025-03-29 09:32:00,Appeal,Low,0.5,1
CS00003955,ACT00025742,A014,2025-03-29,2025-03-29 09:32:00,2025-03-29 10:04:00,Documentation,High,27.9,0
CS00003956,ACT00025744,A014,2025-03-29,2025-03-29 10:14:00,2025-03-29 10:25:00,Eligibility,Low,11.0,1
CS00003957,ACT00025749,A014,2025-03-29,2025-03-29 11:35:00,2025-03-29 11:45:00,Prior Authorization,Low,5.2,1
CS00003958,ACT00025760,A014,2025-03-29,2025-03-29 15:13:00,2025-03-29 15:49:00,Appeal,Low,7.9,1
CS00003959,ACT00025761,A014,2025-03-29,2025-03-29 15:49:00,2025-03-29 15:57:00,Eligibility,Low,8.7,1
CS00003960,ACT00025763,A014,2025-03-29,2025-03-29 16:10:00,2025-03-29 16:43:00,Prior Authorization,Low,0.5,1
CS00003961,ACT00025764,A014,2025-03-29,2025-03-29 16:43:00,2025-03-29 17:00:00,Appeal,High,9.4,1
CS00003962,ACT00025769,A014,2025-03-31,2025-03-31 09:05:00,2025-03-31 09:42:00,Follow Up,Medium,13.6,1
CS00003963,ACT00025773,A014,2025-03-31,2025-03-31 10:20:00,2025-03-31 11:04:00,Prior Authorization,Low,4.2,1
CS00003964,ACT00025783,A014,2025-03-31,2025-03-31 13:40:00,2025-03-31 14:19:00,Prior Authorization,Medium,25.0,1
CS00003965,ACT00025787,A014,2025-03-31,2025-03-31 15:26:00,2025-03-31 15:53:00,Eligibility,Low,3.1,1
CS00003966,ACT00025795,A015,2025-01-01,2025-01-01 08:23:00,2025-01-01 08:51:00,Prior Authorization,Low,3.3,1
CS00003967,ACT00025817,A015,2025-01-01,2025-01-01 15:21:00,2025-01-01 15:46:00,Follow Up,High,30.8,1
CS00003968,ACT00025836,A015,2025-01-02,2025-01-02 11:46:00,2025-01-02 12:28:00,Appeal,Medium,32.0,0
CS00003969,ACT00025837,A015,2025-01-02,2025-01-02 12:31:00,2025-01-02 13:05:00,Eligibility,Low,6.3,1
CS00003970,ACT00025843,A015,2025-01-02,2025-01-02 15:35:00,2025-01-02 16:00:00,Follow Up,Medium,17.1,0
CS00003971,ACT00025854,A015,2025-01-03,2025-01-03 10:44:00,2025-01-03 11:00:00,Prior Authorization,Medium,30.1,1
CS00003972,ACT00025861,A015,2025-01-03,2025-01-03 12:48:00,2025-01-03 13:14:00,Follow Up,Low,2.2,1
CS00003973,ACT00025866,A015,2025-01-03,2025-01-03 14:10:00,2025-01-03 14:18:00,Eligibility,Medium,7.3,1
CS00003974,ACT00025867,A015,2025-01-03,2025-01-03 14:21:00,2025-01-03 14:45:00,Documentation,High,41.5,1
CS00003975,ACT00025868,A015,2025-01-03,2025-01-03 14:45:00,2025-01-03 15:30:00,Follow Up,Low,8.7,1
CS00003976,ACT00025873,A015,2025-01-04,2025-01-04 08:16:00,2025-01-04 08:56:00,Prior Authorization,Low,15.0,1
CS00003977,ACT00025876,A015,2025-01-04,2025-01-04 09:39:00,2025-01-04 10:11:00,Appeal,Medium,18.1,1
CS00003978,ACT00025880,A015,2025-01-04,2025-01-04 11:30:00,2025-01-04 11:41:00,Documentation,Low,5.9,1
