call_id,activity_id,master_agent_id,call_date,call_start,call_end,queue,talk_seconds,hold_seconds,after_call_work_seconds,answer_speed_seconds,sla_seconds,sla_met_flag,abandoned_flag,customer_id,aht_seconds
C00026946,ACT00047026,A026,2025-01-10,2025-01-10 11:42:00,2025-01-10 11:49:00,Member Services,230,4,186,18,60,1,0,CU0000344,420
C00026947,ACT00047030,A026,2025-01-10,2025-01-10 12:56:00,2025-01-10 13:13:00,Technical Support,784,39,197,18,180,1,0,CU0003776,1020
C00026948,ACT00047031,A026,2025-01-10,2025-01-10 13:13:00,2025-01-10 13:29:00,Claims Support,682,74,204,86,120,1,0,CU0012144,960
C00026949,ACT00047032,A026,2025-01-10,2025-01-10 13:29:00,2025-01-10 13:45:00,Claims Support,710,11,239,20,120,1,0,CU0014715,960
C00026950,ACT00047034,A026,2025-01-10,2025-01-10 14:20:00,2025-01-10 14:47:00,Technical Support,1481,7,132,12,180,1,0,CU0018234,1620
C00026951,ACT00047035,A026,2025-01-10,2025-01-10 14:47:00,2025-01-10 15:07:00,Technical Support,856,96,248,45,180,1,0,CU0013313,1200
C00026952,ACT00047036,A026,2025-01-10,2025-01-10 15:08:00,2025-01-10 15:24:00,Claims Support,836,9,115,19,120,1,0,CU0001256,960
C00026953,ACT00047037,A026,2025-01-10,2025-01-10 15:24:00,2025-01-10 15:44:00,Technical Support,940,82,178,2,180,1,0,CU0015419,1200
C00026954,ACT00047038,A026,2025-01-10,2025-01-10 15:44:00,2025-01-10 15:53:00,Billing Support,402,18,120,11,90,1,0,CU0006850,540
C00026955,ACT00047039,A026,2025-01-10,2025-01-10 15:53:00,2025-01-10 16:13:00,Claims Support,1083,47,70,266,120,0,0,CU0000028,1200
C00026956,ACT00047041,A026,2025-01-10,2025-01-10 16:40:00,2025-01-10 16:51:00,Member Services,514,8,138,38,60,1,0,CU0013367,660
C00026957,ACT00047042,A026,2025-01-10,2025-01-10 16:51:00,2025-01-10 17:00:00,Technical Support,269,81,190,33,180,1,0,CU0006477,540
C00026958,ACT00047043,A026,2025-01-12,2025-01-12 08:00:00,2025-01-12 08:16:00,Billing Support,712,15,233,10,90,1,0,CU0015630,960
C00026959,ACT00047044,A026,2025-01-12,2025-01-12 08:16:00,2025-01-12 08:26:00,Claims Support,285,131,184,59,120,1,0,CU0010508,600
C00026960,ACT00047045,A026,2025-01-12,2025-01-12 08:27:00,2025-01-12 08:45:00,Billing Support,805,16,259,59,90,1,0,CU0004021,1080
C00026961,ACT00047046,A026,2025-01-12,2025-01-12 08:45:00,2025-01-12 09:03:00,Technical Support,829,57,194,51,180,1,0,CU0007101,1080
C00026962,ACT00047047,A026,2025-01-12,2025-01-12 09:03:00,2025-01-12 09:16:00,Technical Support,349,256,175,13,180,1,0,CU0002401,780
C00026963,ACT00047048,A026,2025-01-12,2025-01-12 09:16:00,2025-01-12 09:36:00,Technical Support,954,2,244,9,180,1,0,CU0012201,1200
C00026964,ACT00047049,A026,2025-01-12,2025-01-12 09:39:00,2025-01-12 09:53:00,Member Services,653,56,131,110,60,0,0,CU0009854,840
C00026965,ACT00047050,A026,2025-01-12,2025-01-12 09:53:00,2025-01-12 10:09:00,Claims Support,866,15,79,7,120,1,0,CU0013212,960
C00026966,ACT00047051,A026,2025-01-12,2025-01-12 10:09:00,2025-01-12 10:17:00,Member Services,387,8,85,5,60,1,0,CU0001181,480
C00026967,ACT00047052,A026,2025-01-12,2025-01-12 10:17:00,2025-01-12 10:36:00,Technical Support,963,28,149,93,180,1,0,CU0004284,1140
C00026968,ACT00047053,A026,2025-01-12,2025-01-12 10:36:00,2025-01-12 10:50:00,Claims Support,659,72,109,185,120,0,0,CU0001190,840
C00026969,ACT00047054,A026,2025-01-12,2025-01-12 10:50:00,2025-01-12 11:09:00,Billing Support,820,26,294,38,90,1,0,CU0018762,1140
C00026970,ACT00047056,A026,2025-01-12,2025-01-12 11:19:00,2025-01-12 11:40:00,Technical Support,1002,27,231,52,180,1,0,CU0000592,1260
C00026971,ACT00047060,A026,2025-01-12,2025-01-12 12:37:00,2025-01-12 12:49:00,Billing Support,669,21,30,21,90,1,0,CU0001507,720
C00026972,ACT00047062,A026,2025-01-12,2025-01-12 13:13:00,2025-01-12 13:23:00,Claims Support,370,11,219,25,120,1,0,CU0018004,600
C00026973,ACT00047063,A026,2025-01-12,2025-01-12 13:23:00,2025-01-12 13:41:00,Claims Support,802,140,138,59,120,1,0,CU0005095,1080
C00026974,ACT00047065,A026,2025-01-12,2025-01-12 14:06:00,2025-01-12 14:22:00,Claims Support,697,9,254,1,120,1,0,CU0009601,960
C00026975,ACT00047068,A026,2025-01-12,2025-01-12 15:27:00,2025-01-12 15:42:00,Claims Support,591,166,143,16,120,1,0,CU0012628,900
C00026976,ACT00047069,A026,2025-01-12,2025-01-12 15:43:00,2025-01-12 15:59:00,Billing Support,727,92,141,23,90,1,0,CU0010558,960
C00026977,ACT00047070,A026,2025-01-12,2025-01-12 16:01:00,2025-01-12 16:09:00,Billing Support,206,19,255,109,90,0,0,CU0001477,480
C00026978,ACT00047072,A026,2025-01-12,2025-01-12 16:34:00,2025-01-12 16:44:00,Member Services,420,6,174,49,60,1,0,CU0018466,600
C00026979,ACT00047073,A026,2025-01-12,2025-01-12 16:44:00,2025-01-12 16:53:00,Member Services,334,21,185,34,60,1,0,CU0009052,540
C00026980,ACT00047074,A026,2025-01-12,2025-01-12 16:54:00,2025-01-12 17:00:00,Technical Support,202,38,120,25,180,1,0,CU0001752,360
C00026981,ACT00047076,A026,2025-01-13,2025-01-13 08:09:00,2025-01-13 08:26:00,Member Services,776,119,125,15,60,1,0,CU0018848,1020
C00026982,ACT00047077,A026,2025-01-13,2025-01-13 08:26:00,2025-01-13 08:39:00,Member Services,575,63,142,186,60,0,0,CU0010913,780
C00026983,ACT00047078,A026,2025-01-13,2025-01-13 08:39:00,2025-01-13 08:52:00,Claims Support,662,76,42,36,120,1,0,CU0013390,780
C00026984,ACT00047079,A026,2025-01-13,2025-01-13 08:52:00,2025-01-13 09:05:00,Claims Support,548,20,212,50,120,1,0,CU0001483,780
C00026985,ACT00047080,A026,2025-01-13,2025-01-13 09:05:00,2025-01-13 09:19:00,Billing Support,622,16,202,85,90,1,0,CU0019507,840
C00026986,ACT00047081,A026,2025-01-13,2025-01-13 09:20:00,2025-01-13 09:30:00,Billing Support,418,3,179,66,90,1,0,CU0004233,600
C00026987,ACT00047082,A026,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:41:00,Billing Support,404,118,138,98,90,0,0,CU0018710,660
C00026988,ACT00047083,A026,2025-01-13,2025-01-13 09:41:00,2025-01-13 10:00:00,Technical Support,931,13,196,78,180,1,0,CU0003135,1140
C00026989,ACT00047084,A026,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:14:00,Claims Support,615,77,148,106,120,1,0,CU0004484,840
C00026990,ACT00047086,A026,2025-01-13,2025-01-13 10:26:00,2025-01-13 10:35:00,Member Services,377,38,125,29,60,1,0,CU0011641,540
C00026991,ACT00047087,A026,2025-01-13,2025-01-13 10:37:00,2025-01-13 10:54:00,Claims Support,880,14,126,6,120,1,0,CU0010643,1020
C00026992,ACT00047089,A026,2025-01-13,2025-01-13 11:09:00,2025-01-13 11:24:00,Claims Support,797,7,96,89,120,1,0,CU0009187,900
C00026993,ACT00047090,A026,2025-01-13,2025-01-13 11:24:00,2025-01-13 11:35:00,Billing Support,452,35,173,7,90,1,0,CU0019068,660
C00026994,ACT00047091,A026,2025-01-13,2025-01-13 11:35:00,2025-01-13 11:48:00,Technical Support,470,55,255,49,180,1,0,CU0010435,780
C00026995,ACT00047092,A026,2025-01-13,2025-01-13 11:48:00,2025-01-13 11:57:00,Member Services,297,58,185,28,60,1,0,CU0006443,540
C00026996,ACT00047093,A026,2025-01-13,2025-01-13 11:57:00,2025-01-13 12:00:00,Billing Support,60,1,126,66,90,1,0,CU0014028,187
C00026997,ACT00047096,A026,2025-01-13,2025-01-13 12:53:00,2025-01-13 13:01:00,Billing Support,82,104,294,15,90,1,0,CU0010075,480
C00026998,ACT00047097,A026,2025-01-13,2025-01-13 13:01:00,2025-01-13 13:14:00,Billing Support,542,12,226,64,90,1,0,CU0011120,780
C00026999,ACT00047100,A026,2025-01-13,2025-01-13 14:10:00,2025-01-13 14:16:00,Member Services,145,45,170,72,60,0,0,CU0002163,360
C00027000,ACT00047101,A026,2025-01-13,2025-01-13 14:16:00,2025-01-13 14:37:00,Claims Support,1040,8,212,40,120,1,0,CU0009573,1260
C00027001,ACT00047102,A026,2025-01-13,2025-01-13 14:37:00,2025-01-13 14:52:00,Billing Support,631,146,123,62,90,1,0,CU0018899,900
C00027002,ACT00047104,A026,2025-01-13,2025-01-13 15:03:00,2025-01-13 15:20:00,Technical Support,823,31,166,57,180,1,0,CU0013946,1020
C00027003,ACT00047106,A026,2025-01-13,2025-01-13 15:28:00,2025-01-13 15:43:00,Member Services,645,17,238,148,60,0,0,CU0009711,900
C00027004,ACT00047107,A026,2025-01-13,2025-01-13 15:43:00,2025-01-13 16:07:00,Technical Support,1242,1,197,58,180,1,0,CU0001861,1440
C00027005,ACT00047108,A026,2025-01-13,2025-01-13 16:08:00,2025-01-13 16:21:00,Member Services,700,50,30,19,60,1,0,CU0013117,780
C00027006,ACT00047109,A026,2025-01-13,2025-01-13 16:21:00,2025-01-13 16:33:00,Technical Support,512,2,206,13,180,1,0,CU0013349,720
C00027007,ACT00047110,A026,2025-01-13,2025-01-13 16:33:00,2025-01-13 16:52:00,Technical Support,937,53,150,39,180,1,0,CU0009452,1140
C00027008,ACT00047112,A026,2025-01-14,2025-01-14 08:00:00,2025-01-14 08:12:00,Billing Support,431,77,212,128,90,0,0,CU0005790,720
C00027009,ACT00047113,A026,2025-01-14,2025-01-14 08:12:00,2025-01-14 08:27:00,Billing Support,656,17,227,61,90,1,0,CU0016504,900
C00027010,ACT00047114,A026,2025-01-14,2025-01-14 08:27:00,2025-01-14 08:40:00,Technical Support,577,5,198,7,180,1,0,CU0000596,780
C00027011,ACT00047116,A026,2025-01-14,2025-01-14 09:04:00,2025-01-14 09:19:00,Billing Support,696,6,198,20,90,1,0,CU0012546,900
C00027012,ACT00047118,A026,2025-01-14,2025-01-14 09:27:00,2025-01-14 09:39:00,Member Services,448,138,134,75,60,0,0,CU0008763,720
C00027013,ACT00047119,A026,2025-01-14,2025-01-14 09:39:00,2025-01-14 09:52:00,Member Services,660,8,112,61,60,0,0,CU0008047,780
C00027014,ACT00047120,A026,2025-01-14,2025-01-14 09:52:00,2025-01-14 10:07:00,Billing Support,648,36,216,277,90,0,0,CU0009476,900
C00027015,ACT00047122,A026,2025-01-14,2025-01-14 10:40:00,2025-01-14 10:53:00,Billing Support,599,6,175,76,90,1,0,CU0016478,780
C00027016,ACT00047123,A026,2025-01-14,2025-01-14 10:53:00,2025-01-14 11:04:00,Billing Support,456,20,184,118,90,0,0,CU0016619,660
C00027017,ACT00047124,A026,2025-01-14,2025-01-14 11:04:00,2025-01-14 11:18:00,Member Services,720,23,97,12,60,1,0,CU0004085,840
C00027018,ACT00047125,A026,2025-01-14,2025-01-14 11:18:00,2025-01-14 11:23:00,Billing Support,70,26,204,66,90,1,0,CU0011450,300
C00027019,ACT00047126,A026,2025-01-14,2025-01-14 11:23:00,2025-01-14 11:35:00,Member Services,562,14,144,184,60,0,0,CU0004718,720
C00027020,ACT00047130,A026,2025-01-14,2025-01-14 12:39:00,2025-01-14 12:54:00,Member Services,750,34,116,41,60,1,0,CU0013179,900
C00027021,ACT00047131,A026,2025-01-14,2025-01-14 12:57:00,2025-01-14 13:07:00,Billing Support,263,58,279,43,90,1,0,CU0013749,600
C00027022,ACT00047135,A026,2025-01-14,2025-01-14 14:28:00,2025-01-14 14:34:00,Member Services,238,27,95,48,60,1,0,CU0019295,360
C00027023,ACT00047138,A026,2025-01-14,2025-01-14 15:12:00,2025-01-14 15:29:00,Technical Support,828,29,163,108,180,1,0,CU0001177,1020
C00027024,ACT00047140,A026,2025-01-14,2025-01-14 15:43:00,2025-01-14 15:54:00,Member Services,196,277,187,49,60,1,0,CU0004027,660
C00027025,ACT00047141,A026,2025-01-14,2025-01-14 15:54:00,2025-01-14 16:15:00,Claims Support,1150,34,76,18,120,1,0,CU0007115,1260
C00027026,ACT00047143,A026,2025-01-15,2025-01-15 08:00:00,2025-01-15 08:16:00,Billing Support,695,15,250,174,90,0,0,CU0018756,960
C00027027,ACT00047144,A026,2025-01-15,2025-01-15 08:16:00,2025-01-15 08:29:00,Billing Support,477,60,243,5,90,1,0,CU0005614,780
C00027028,ACT00047145,A026,2025-01-15,2025-01-15 08:29:00,2025-01-15 08:50:00,Technical Support,988,10,262,44,180,1,0,CU0011709,1260
C00027029,ACT00047146,A026,2025-01-15,2025-01-15 08:50:00,2025-01-15 09:08:00,Claims Support,886,16,178,26,120,1,0,CU0017707,1080
C00027030,ACT00047149,A026,2025-01-15,2025-01-15 10:00:00,2025-01-15 10:10:00,Billing Support,357,46,197,109,90,0,0,CU0011236,600
C00027031,ACT00047151,A026,2025-01-15,2025-01-15 10:42:00,2025-01-15 10:47:00,Billing Support,107,21,172,281,90,0,0,CU0006110,300
C00027032,ACT00047152,A026,2025-01-15,2025-01-15 10:47:00,2025-01-15 11:02:00,Claims Support,777,3,120,73,120,1,0,CU0008848,900
C00027033,ACT00047157,A026,2025-01-15,2025-01-15 13:16:00,2025-01-15 13:31:00,Claims Support,722,37,141,1,120,1,0,CU0017699,900
C00027034,ACT00047158,A026,2025-01-15,2025-01-15 13:31:00,2025-01-15 13:41:00,Billing Support,403,25,172,37,90,1,0,CU0008112,600
C00027035,ACT00047159,A026,2025-01-15,2025-01-15 13:41:00,2025-01-15 13:57:00,Technical Support,725,1,234,70,180,1,0,CU0016664,960
C00027036,ACT00047162,A026,2025-01-15,2025-01-15 14:40:00,2025-01-15 15:00:00,Technical Support,1009,26,165,96,180,1,0,CU0001530,1200
C00027037,ACT00047163,A026,2025-01-15,2025-01-15 15:01:00,2025-01-15 15:12:00,Member Services,497,0,163,2,60,1,0,CU0015057,660
C00027038,ACT00047164,A026,2025-01-15,2025-01-15 15:12:00,2025-01-15 15:32:00,Technical Support,877,89,234,5,180,1,0,CU0017628,1200
C00027039,ACT00047166,A026,2025-01-15,2025-01-15 16:28:00,2025-01-15 16:38:00,Billing Support,492,17,91,63,90,1,0,CU0017312,600
C00027040,ACT00047169,A026,2025-01-16,2025-01-16 08:18:00,2025-01-16 08:32:00,Claims Support,610,34,196,68,120,1,0,CU0016247,840
C00027041,ACT00047171,A026,2025-01-16,2025-01-16 08:59:00,2025-01-16 09:15:00,Member Services,765,38,157,43,60,1,0,CU0012336,960
C00027042,ACT00047172,A026,2025-01-16,2025-01-16 09:15:00,2025-01-16 09:33:00,Technical Support,897,33,150,32,180,1,0,CU0016463,1080
C00027043,ACT00047175,A026,2025-01-16,2025-01-16 10:24:00,2025-01-16 10:41:00,Claims Support,783,46,191,6,120,1,0,CU0010781,1020
C00027044,ACT00047176,A026,2025-01-16,2025-01-16 10:41:00,2025-01-16 10:52:00,Billing Support,470,6,184,184,90,0,0,CU0005726,660
C00027045,ACT00047177,A026,2025-01-16,2025-01-16 10:52:00,2025-01-16 11:15:00,Claims Support,1214,51,115,56,120,1,0,CU0004396,1380
C00027046,ACT00047178,A026,2025-01-16,2025-01-16 11:15:00,2025-01-16 11:31:00,Billing Support,696,43,221,2,90,1,0,CU0009634,960
C00027047,ACT00047180,A026,2025-01-16,2025-01-16 11:34:00,2025-01-16 11:53:00,Claims Support,889,51,200,118,120,1,0,CU0006144,1140
C00027048,ACT00047181,A026,2025-01-16,2025-01-16 11:53:00,2025-01-16 12:00:00,Technical Support,140,62,218,22,180,1,0,CU0008281,420
C00027049,ACT00047186,A026,2025-01-16,2025-01-16 13:17:00,2025-01-16 13:41:00,Technical Support,1325,15,100,43,180,1,0,CU0011069,1440
C00027050,ACT00047187,A026,2025-01-16,2025-01-16 13:44:00,2025-01-16 14:06:00,Technical Support,1120,7,193,17,180,1,0,CU0000729,1320
C00027051,ACT00047188,A026,2025-01-16,2025-01-16 14:06:00,2025-01-16 14:22:00,Member Services,680,5,275,32,60,1,0,CU0018312,960
C00027052,ACT00047189,A026,2025-01-16,2025-01-16 14:23:00,2025-01-16 14:33:00,Member Services,346,27,227,89,60,0,0,CU0017026,600
C00027053,ACT00047190,A026,2025-01-16,2025-01-16 14:33:00,2025-01-16 14:43:00,Billing Support,290,116,194,94,90,0,0,CU0012838,600
C00027054,ACT00047191,A026,2025-01-16,2025-01-16 14:43:00,2025-01-16 14:56:00,Billing Support,601,25,154,75,90,1,0,CU0008740,780
C00027055,ACT00047192,A026,2025-01-16,2025-01-16 14:56:00,2025-01-16 15:17:00,Technical Support,1057,18,185,31,180,1,0,CU0001777,1260
C00027056,ACT00047194,A026,2025-01-16,2025-01-16 15:44:00,2025-01-16 15:57:00,Technical Support,681,26,73,19,180,1,0,CU0008673,780
C00027057,ACT00047195,A026,2025-01-16,2025-01-16 15:57:00,2025-01-16 16:20:00,Technical Support,1124,93,163,7,180,1,0,CU0019438,1380
C00027058,ACT00047198,A026,2025-01-17,2025-01-17 08:00:00,2025-01-17 08:18:00,Technical Support,881,16,183,26,180,1,0,CU0013380,1080
C00027059,ACT00047199,A026,2025-01-17,2025-01-17 08:18:00,2025-01-17 08:31:00,Claims Support,480,46,254,91,120,1,0,CU0012967,780
C00027060,ACT00047200,A026,2025-01-17,2025-01-17 08:31:00,2025-01-17 08:39:00,Billing Support,286,13,181,1,90,1,0,CU0010924,480
C00027061,ACT00047201,A026,2025-01-17,2025-01-17 08:39:00,2025-01-17 08:49:00,Member Services,360,9,231,11,60,1,0,CU0012406,600
C00027062,ACT00047202,A026,2025-01-17,2025-01-17 08:50:00,2025-01-17 09:02:00,Member Services,345,102,273,8,60,1,0,CU0001699,720
C00027063,ACT00047203,A026,2025-01-17,2025-01-17 09:02:00,2025-01-17 09:20:00,Technical Support,814,33,233,3,180,1,0,CU0008274,1080
C00027064,ACT00047204,A026,2025-01-17,2025-01-17 09:20:00,2025-01-17 09:36:00,Claims Support,800,31,129,135,120,0,0,CU0001268,960
C00027065,ACT00047206,A026,2025-01-17,2025-01-17 10:17:00,2025-01-17 10:28:00,Technical Support,558,6,96,41,180,1,0,CU0001025,660
C00027066,ACT00047207,A026,2025-01-17,2025-01-17 10:28:00,2025-01-17 10:43:00,Member Services,762,17,121,67,60,0,0,CU0006762,900
C00027067,ACT00047210,A026,2025-01-17,2025-01-17 12:30:00,2025-01-17 12:43:00,Billing Support,542,49,189,37,90,1,0,CU0003693,780
C00027068,ACT00047211,A026,2025-01-17,2025-01-17 12:43:00,2025-01-17 12:56:00,Billing Support,570,25,185,8,90,1,0,CU0009551,780
C00027069,ACT00047214,A026,2025-01-17,2025-01-17 13:20:00,2025-01-17 13:34:00,Member Services,592,31,217,5,60,1,0,CU0019694,840
C00027070,ACT00047215,A026,2025-01-17,2025-01-17 13:34:00,2025-01-17 13:47:00,Member Services,565,70,145,46,60,1,0,CU0003445,780
C00027071,ACT00047216,A026,2025-01-17,2025-01-17 13:47:00,2025-01-17 14:03:00,Billing Support,621,92,247,28,90,1,0,CU0005899,960
C00027072,ACT00047217,A026,2025-01-17,2025-01-17 14:03:00,2025-01-17 14:17:00,Billing Support,580,74,186,58,90,1,0,CU0000158,840
C00027073,ACT00047218,A026,2025-01-17,2025-01-17 14:17:00,2025-01-17 14:29:00,Billing Support,473,8,239,8,90,1,0,CU0009526,720
C00027074,ACT00047219,A026,2025-01-17,2025-01-17 14:29:00,2025-01-17 14:34:00,Member Services,90,27,183,25,60,1,0,CU0012319,300
C00027075,ACT00047220,A026,2025-01-17,2025-01-17 14:37:00,2025-01-17 14:48:00,Claims Support,418,65,177,66,120,1,0,CU0000633,660
C00027076,ACT00047221,A026,2025-01-17,2025-01-17 14:48:00,2025-01-17 15:06:00,Claims Support,880,11,189,61,120,1,0,CU0010765,1080
C00027077,ACT00047222,A026,2025-01-17,2025-01-17 15:06:00,2025-01-17 15:23:00,Claims Support,655,52,313,129,120,0,0,CU0018429,1020
C00027078,ACT00047224,A026,2025-01-17,2025-01-17 16:08:00,2025-01-17 16:23:00,Technical Support,655,5,240,90,180,1,0,CU0004843,900
C00027079,ACT00047225,A026,2025-01-17,2025-01-17 16:23:00,2025-01-17 16:41:00,Billing Support,868,10,202,17,90,1,0,CU0005813,1080
C00027080,ACT00047226,A026,2025-01-17,2025-01-17 16:41:00,2025-01-17 16:49:00,Member Services,210,104,166,143,60,0,0,CU0007159,480
C00027081,ACT00047228,A026,2025-01-20,2025-01-20 08:00:00,2025-01-20 08:10:00,Billing Support,420,4,176,51,90,1,0,CU0004110,600
C00027082,ACT00047229,A026,2025-01-20,2025-01-20 08:10:00,2025-01-20 08:27:00,Billing Support,720,54,246,5,90,1,0,CU0011558,1020
C00027083,ACT00047230,A026,2025-01-20,2025-01-20 08:29:00,2025-01-20 08:43:00,Technical Support,428,165,247,16,180,1,0,CU0005501,840
C00027084,ACT00047231,A026,2025-01-20,2025-01-20 08:43:00,2025-01-20 08:54:00,Billing Support,457,6,197,166,90,0,0,CU0017671,660
C00027085,ACT00047232,A026,2025-01-20,2025-01-20 08:54:00,2025-01-20 09:08:00,Technical Support,513,109,218,136,180,1,0,CU0014077,840
C00027086,ACT00047233,A026,2025-01-20,2025-01-20 09:08:00,2025-01-20 09:25:00,Billing Support,589,263,168,5,90,1,0,CU0002182,1020
C00027087,ACT00047234,A026,2025-01-20,2025-01-20 09:25:00,2025-01-20 09:43:00,Claims Support,949,11,120,39,120,1,0,CU0010455,1080
C00027088,ACT00047235,A026,2025-01-20,2025-01-20 09:43:00,2025-01-20 09:55:00,Billing Support,418,84,218,1,90,1,0,CU0016128,720
C00027089,ACT00047237,A026,2025-01-20,2025-01-20 10:03:00,2025-01-20 10:09:00,Member Services,230,15,115,35,60,1,0,CU0012117,360
C00027090,ACT00047238,A026,2025-01-20,2025-01-20 10:11:00,2025-01-20 10:22:00,Claims Support,384,26,250,75,120,1,0,CU0014930,660
C00027091,ACT00047240,A026,2025-01-20,2025-01-20 10:54:00,2025-01-20 11:04:00,Billing Support,442,50,108,2,90,1,0,CU0012176,600
C00027092,ACT00047241,A026,2025-01-20,2025-01-20 11:04:00,2025-01-20 11:23:00,Claims Support,880,49,211,45,120,1,0,CU0012822,1140
C00027093,ACT00047242,A026,2025-01-20,2025-01-20 11:23:00,2025-01-20 11:36:00,Technical Support,514,10,256,173,180,1,0,CU0002092,780
C00027094,ACT00047243,A026,2025-01-20,2025-01-20 11:36:00,2025-01-20 11:48:00,Billing Support,527,99,94,17,90,1,0,CU0003505,720
C00027095,ACT00047244,A026,2025-01-20,2025-01-20 11:48:00,2025-01-20 12:00:00,Claims Support,351,165,204,28,120,1,0,CU0009599,720
C00027096,ACT00047247,A026,2025-01-20,2025-01-20 13:06:00,2025-01-20 13:19:00,Claims Support,656,38,86,122,120,0,0,CU0019822,780
C00027097,ACT00047248,A026,2025-01-20,2025-01-20 13:19:00,2025-01-20 13:29:00,Billing Support,381,17,202,31,90,1,0,CU0017398,600
C00027098,ACT00047249,A026,2025-01-20,2025-01-20 13:29:00,2025-01-20 13:39:00,Member Services,468,26,106,66,60,0,0,CU0014434,600
C00027099,ACT00047252,A026,2025-01-20,2025-01-20 14:31:00,2025-01-20 14:49:00,Billing Support,913,10,157,38,90,1,0,CU0001224,1080
C00027100,ACT00047253,A026,2025-01-20,2025-01-20 14:49:00,2025-01-20 15:03:00,Claims Support,755,11,74,19,120,1,0,CU0007280,840
C00027101,ACT00047254,A026,2025-01-20,2025-01-20 15:03:00,2025-01-20 15:17:00,Billing Support,684,0,156,37,90,1,0,CU0004875,840
C00027102,ACT00047255,A026,2025-01-20,2025-01-20 15:17:00,2025-01-20 15:29:00,Technical Support,526,66,128,8,180,1,0,CU0006943,720
C00027103,ACT00047256,A026,2025-01-20,2025-01-20 15:29:00,2025-01-20 15:36:00,Member Services,124,34,262,2,60,1,0,CU0006809,420
C00027104,ACT00047257,A026,2025-01-20,2025-01-20 15:36:00,2025-01-20 15:50:00,Claims Support,665,6,169,0,120,1,0,CU0010990,840
C00027105,ACT00047258,A026,2025-01-20,2025-01-20 15:50:00,2025-01-20 16:04:00,Billing Support,657,2,181,52,90,1,0,CU0011584,840
C00027106,ACT00047259,A026,2025-01-20,2025-01-20 16:04:00,2025-01-20 16:14:00,Claims Support,375,1,224,33,120,1,0,CU0005493,600
C00027107,ACT00047260,A026,2025-01-20,2025-01-20 16:14:00,2025-01-20 16:28:00,Billing Support,503,65,272,42,90,1,0,CU0018361,840
C00027108,ACT00047261,A026,2025-01-20,2025-01-20 16:28:00,2025-01-20 16:37:00,Member Services,383,14,143,26,60,1,0,CU0008969,540
C00027109,ACT00047264,A026,2025-01-21,2025-01-21 08:00:00,2025-01-21 08:22:00,Technical Support,1159,0,161,22,180,1,0,CU0001875,1320
C00027110,ACT00047267,A026,2025-01-21,2025-01-21 08:47:00,2025-01-21 09:01:00,Member Services,704,13,123,70,60,0,0,CU0008504,840
