attendance_id,master_agent_id,date,scheduled_hours,worked_hours,scheduled_minutes,worked_minutes,absent_flag,late_minutes,early_leave_minutes,adherence_pct
AT00001445,A022,2025-01-27,9.0,9.0,540,540.0,0,0,0,1.0
AT00001446,A022,2025-01-28,9.0,8.87,540,532.0,0,0,0,0.985
AT00001447,A022,2025-01-29,9.0,8.95,540,537.0,0,0,0,0.994
AT00001448,A022,2025-01-30,9.0,8.83,540,530.0,0,0,0,0.981
AT00001449,A022,2025-01-31,9.0,8.75,540,525.0,0,10,0,0.972
AT00001450,A022,2025-02-03,9.0,8.65,540,519.0,0,15,0,0.961
AT00001451,A022,2025-02-04,9.0,8.38,540,503.0,0,30,0,0.931
AT00001452,A022,2025-02-05,9.0,8.93,540,536.0,0,0,0,0.993
AT00001453,A022,2025-02-06,9.0,8.92,540,535.0,0,0,0,0.991
AT00001454,A022,2025-02-07,9.0,8.72,540,523.0,0,0,10,0.969
AT00001455,A022,2025-02-09,9.0,8.87,540,532.0,0,0,0,0.985
AT00001456,A022,2025-02-10,9.0,8.82,540,529.0,0,0,0,0.98
AT00001457,A022,2025-02-11,9.0,8.75,540,525.0,0,0,5,0.972
AT00001458,A022,2025-02-12,9.0,8.85,540,531.0,0,0,0,0.983
AT00001459,A022,2025-02-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00001460,A022,2025-02-14,9.0,8.97,540,538.0,0,0,0,0.996
AT00001461,A022,2025-02-17,9.0,8.83,540,530.0,0,0,0,0.981
AT00001462,A022,2025-02-18,9.0,8.7,540,522.0,0,0,0,0.967
AT00001463,A022,2025-02-19,9.0,8.73,540,524.0,0,0,10,0.97
AT00001464,A022,2025-02-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00001465,A022,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00001466,A022,2025-02-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00001467,A022,2025-02-25,9.0,8.97,540,538.0,0,0,0,0.996
AT00001468,A022,2025-02-26,9.0,8.92,540,535.0,0,0,0,0.991
AT00001469,A022,2025-02-27,9.0,8.87,540,532.0,0,0,0,0.985
AT00001470,A022,2025-02-28,9.0,8.92,540,535.0,0,0,1,0.991
AT00001471,A022,2025-03-03,9.0,8.9,540,534.0,0,0,0,0.989
AT00001472,A022,2025-03-04,9.0,8.65,540,519.0,0,0,10,0.961
AT00001473,A022,2025-03-05,9.0,8.9,540,534.0,0,0,0,0.989
AT00001474,A022,2025-03-06,9.0,8.85,540,531.0,0,0,0,0.983
AT00001475,A022,2025-03-07,9.0,8.35,540,501.0,0,30,0,0.928
AT00001476,A022,2025-03-10,9.0,8.97,540,538.0,0,0,0,0.996
AT00001477,A022,2025-03-11,9.0,8.42,540,505.0,0,30,0,0.935
AT00001478,A022,2025-03-12,9.0,8.88,540,533.0,0,0,0,0.987
AT00001479,A022,2025-03-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00001480,A022,2025-03-14,9.0,0.0,540,0.0,1,0,540,0.0
AT00001481,A022,2025-03-15,9.0,8.73,540,524.0,0,0,0,0.97
AT00001482,A022,2025-03-16,9.0,8.9,540,534.0,0,0,0,0.989
AT00001483,A022,2025-03-17,9.0,8.95,540,537.0,0,0,0,0.994
AT00001484,A022,2025-03-18,9.0,8.92,540,535.0,0,0,0,0.991
AT00001485,A022,2025-03-19,9.0,8.88,540,533.0,0,0,0,0.987
AT00001486,A022,2025-03-20,9.0,8.8,540,528.0,0,0,0,0.978
AT00001487,A022,2025-03-21,9.0,8.9,540,534.0,0,0,0,0.989
AT00001488,A022,2025-03-24,9.0,8.75,540,525.0,0,0,0,0.972
AT00001489,A022,2025-03-25,9.0,8.6,540,516.0,0,10,0,0.956
AT00001490,A022,2025-03-26,9.0,8.85,540,531.0,0,0,0,0.983
AT00001491,A022,2025-03-28,9.0,8.93,540,536.0,0,0,0,0.993
AT00001492,A022,2025-03-31,9.0,8.83,540,530.0,0,0,0,0.981
AT00001493,A023,2025-01-01,9.0,8.9,540,534.0,0,0,0,0.989
AT00001494,A023,2025-01-02,9.0,8.9,540,534.0,0,0,0,0.989
AT00001495,A023,2025-01-03,9.0,8.77,540,526.0,0,0,0,0.974
AT00001496,A023,2025-01-06,9.0,8.85,540,531.0,0,5,0,0.983
AT00001497,A023,2025-01-07,9.0,8.85,540,531.0,0,0,0,0.983
AT00001498,A023,2025-01-08,9.0,8.87,540,532.0,0,0,0,0.985
AT00001499,A023,2025-01-09,9.0,8.97,540,538.0,0,0,0,0.996
AT00001500,A023,2025-01-10,9.0,8.83,540,530.0,0,0,0,0.981
AT00001501,A023,2025-01-12,9.0,8.95,540,537.0,0,0,0,0.994
AT00001502,A023,2025-01-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00001503,A023,2025-01-14,9.0,8.87,540,532.0,0,0,0,0.985
AT00001504,A023,2025-01-15,9.0,8.77,540,526.0,0,5,0,0.974
AT00001505,A023,2025-01-16,9.0,8.78,540,527.0,0,0,0,0.976
AT00001506,A023,2025-01-17,9.0,8.97,540,538.0,0,0,0,0.996
AT00001507,A023,2025-01-18,9.0,8.77,540,526.0,0,0,0,0.974
AT00001508,A023,2025-01-19,9.0,8.83,540,530.0,0,0,0,0.981
AT00001509,A023,2025-01-20,9.0,8.93,540,536.0,0,0,0,0.993
AT00001510,A023,2025-01-21,9.0,8.7,540,522.0,0,10,0,0.967
AT00001511,A023,2025-01-22,9.0,8.8,540,528.0,0,0,0,0.978
AT00001512,A023,2025-01-23,9.0,8.75,540,525.0,0,0,0,0.972
AT00001513,A023,2025-01-24,9.0,8.8,540,528.0,0,0,0,0.978
AT00001514,A023,2025-01-26,9.0,0.0,540,0.0,1,0,540,0.0
AT00001515,A023,2025-01-27,9.0,8.98,540,539.0,0,0,0,0.998
AT00001516,A023,2025-01-28,9.0,8.67,540,520.0,0,0,0,0.963
AT00001517,A023,2025-01-29,9.0,8.85,540,531.0,0,0,0,0.983
AT00001518,A023,2025-01-30,9.0,8.82,540,529.0,0,0,5,0.98
AT00001519,A023,2025-01-31,9.0,0.0,540,0.0,1,0,540,0.0
AT00001520,A023,2025-02-03,9.0,8.83,540,530.0,0,0,5,0.981
AT00001521,A023,2025-02-04,9.0,8.78,540,527.0,0,0,0,0.976
AT00001522,A023,2025-02-05,9.0,8.88,540,533.0,0,0,0,0.987
AT00001523,A023,2025-02-06,9.0,8.65,540,519.0,0,15,0,0.961
AT00001524,A023,2025-02-07,9.0,8.9,540,534.0,0,0,0,0.989
AT00001525,A023,2025-02-09,9.0,8.88,540,533.0,0,0,0,0.987
AT00001526,A023,2025-02-10,9.0,8.75,540,525.0,0,0,5,0.972
AT00001527,A023,2025-02-11,9.0,8.77,540,526.0,0,0,0,0.974
AT00001528,A023,2025-02-12,9.0,0.0,540,0.0,1,0,540,0.0
AT00001529,A023,2025-02-13,9.0,8.88,540,533.0,0,0,0,0.987
AT00001530,A023,2025-02-14,9.0,8.88,540,533.0,0,0,0,0.987
AT00001531,A023,2025-02-17,9.0,8.82,540,529.0,0,0,1,0.98
AT00001532,A023,2025-02-18,9.0,8.35,540,501.0,0,0,30,0.928
AT00001533,A023,2025-02-19,9.0,8.45,540,507.0,0,0,30,0.939
AT00001534,A023,2025-02-20,9.0,8.83,540,530.0,0,0,0,0.981
AT00001535,A023,2025-02-21,9.0,8.62,540,517.0,0,15,0,0.957
AT00001536,A023,2025-02-24,9.0,8.77,540,526.0,0,0,5,0.974
AT00001537,A023,2025-02-25,9.0,8.85,540,531.0,0,0,0,0.983
AT00001538,A023,2025-02-26,9.0,8.88,540,533.0,0,5,0,0.987
AT00001539,A023,2025-02-27,9.0,8.9,540,534.0,0,0,0,0.989
AT00001540,A023,2025-02-28,9.0,8.9,540,534.0,0,0,0,0.989
AT00001541,A023,2025-03-03,9.0,8.87,540,532.0,0,0,0,0.985
AT00001542,A023,2025-03-04,9.0,8.83,540,530.0,0,0,0,0.981
AT00001543,A023,2025-03-05,9.0,8.63,540,518.0,0,10,0,0.959
AT00001544,A023,2025-03-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00001545,A023,2025-03-07,9.0,8.93,540,536.0,0,0,0,0.993
AT00001546,A023,2025-03-08,9.0,8.8,540,528.0,0,5,0,0.978
AT00001547,A023,2025-03-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00001548,A023,2025-03-11,9.0,8.43,540,506.0,0,0,30,0.937
AT00001549,A023,2025-03-12,9.0,8.77,540,526.0,0,0,0,0.974
AT00001550,A023,2025-03-13,9.0,8.88,540,533.0,0,0,0,0.987
AT00001551,A023,2025-03-14,9.0,8.98,540,539.0,0,0,0,0.998
AT00001552,A023,2025-03-17,9.0,8.8,540,528.0,0,0,5,0.978
AT00001553,A023,2025-03-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00001554,A023,2025-03-19,9.0,8.65,540,519.0,0,0,15,0.961
AT00001555,A023,2025-03-20,9.0,8.98,540,539.0,0,0,0,0.998
AT00001556,A023,2025-03-21,9.0,8.67,540,520.0,0,0,10,0.963
AT00001557,A023,2025-03-24,9.0,8.78,540,527.0,0,0,0,0.976
AT00001558,A023,2025-03-25,9.0,8.7,540,522.0,0,5,0,0.967
AT00001559,A023,2025-03-26,9.0,0.0,540,0.0,1,0,540,0.0
AT00001560,A023,2025-03-27,9.0,8.92,540,535.0,0,0,0,0.991
AT00001561,A023,2025-03-28,9.0,8.82,540,529.0,0,0,0,0.98
AT00001562,A023,2025-03-31,9.0,8.87,540,532.0,0,0,0,0.985
AT00001563,A024,2025-01-01,9.0,8.75,540,525.0,0,0,0,0.972
AT00001564,A024,2025-01-02,9.0,8.82,540,529.0,0,0,0,0.98
AT00001565,A024,2025-01-03,9.0,8.75,540,525.0,0,0,0,0.972
AT00001566,A024,2025-01-06,9.0,0.0,540,0.0,1,0,540,0.0
AT00001567,A024,2025-01-08,9.0,8.7,540,522.0,0,10,0,0.967
AT00001568,A024,2025-01-09,9.0,8.85,540,531.0,0,0,0,0.983
AT00001569,A024,2025-01-10,9.0,8.75,540,525.0,0,10,0,0.972
AT00001570,A024,2025-01-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00001571,A024,2025-01-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00001572,A024,2025-01-15,9.0,8.88,540,533.0,0,0,0,0.987
AT00001573,A024,2025-01-16,9.0,8.85,540,531.0,0,5,0,0.983
AT00001574,A024,2025-01-17,9.0,8.88,540,533.0,0,0,0,0.987
AT00001575,A024,2025-01-19,9.0,8.95,540,537.0,0,0,0,0.994
AT00001576,A024,2025-01-20,9.0,8.93,540,536.0,0,0,0,0.993
AT00001577,A024,2025-01-21,9.0,8.85,540,531.0,0,0,0,0.983
AT00001578,A024,2025-01-22,9.0,8.85,540,531.0,0,0,0,0.983
AT00001579,A024,2025-01-23,9.0,8.93,540,536.0,0,0,0,0.993
AT00001580,A024,2025-01-24,9.0,8.92,540,535.0,0,0,0,0.991
AT00001581,A024,2025-01-27,9.0,8.92,540,535.0,0,0,0,0.991
AT00001582,A024,2025-01-28,9.0,8.97,540,538.0,0,0,0,0.996
AT00001583,A024,2025-01-29,9.0,8.9,540,534.0,0,0,0,0.989
AT00001584,A024,2025-01-30,9.0,8.82,540,529.0,0,5,0,0.98
AT00001585,A024,2025-01-31,9.0,8.43,540,506.0,0,0,30,0.937
AT00001586,A024,2025-02-01,9.0,8.83,540,530.0,0,0,0,0.981
AT00001587,A024,2025-02-03,9.0,8.87,540,532.0,0,0,0,0.985
AT00001588,A024,2025-02-04,9.0,8.9,540,534.0,0,0,0,0.989
AT00001589,A024,2025-02-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00001590,A024,2025-02-07,9.0,8.67,540,520.0,0,15,0,0.963
AT00001591,A024,2025-02-10,9.0,8.98,540,539.0,0,0,0,0.998
AT00001592,A024,2025-02-11,9.0,8.88,540,533.0,0,0,0,0.987
AT00001593,A024,2025-02-12,9.0,8.9,540,534.0,0,0,0,0.989
AT00001594,A024,2025-02-13,9.0,8.85,540,531.0,0,0,0,0.983
AT00001595,A024,2025-02-14,9.0,8.87,540,532.0,0,0,0,0.985
AT00001596,A024,2025-02-16,9.0,8.95,540,537.0,0,0,0,0.994
AT00001597,A024,2025-02-17,9.0,8.92,540,535.0,0,0,0,0.991
AT00001598,A024,2025-02-18,9.0,8.68,540,521.0,0,0,0,0.965
AT00001599,A024,2025-02-19,9.0,8.58,540,515.0,0,15,5,0.954
AT00001600,A024,2025-02-20,9.0,8.9,540,534.0,0,0,0,0.989
AT00001601,A024,2025-02-22,9.0,8.88,540,533.0,0,0,0,0.987
AT00001602,A024,2025-02-24,9.0,8.9,540,534.0,0,0,0,0.989
AT00001603,A024,2025-02-25,9.0,8.75,540,525.0,0,15,0,0.972
AT00001604,A024,2025-02-26,9.0,8.83,540,530.0,0,0,0,0.981
AT00001605,A024,2025-02-27,9.0,8.95,540,537.0,0,0,0,0.994
AT00001606,A024,2025-02-28,9.0,0.0,540,0.0,1,0,540,0.0
AT00001607,A024,2025-03-03,9.0,8.97,540,538.0,0,0,0,0.996
AT00001608,A024,2025-03-04,9.0,8.73,540,524.0,0,0,0,0.97
AT00001609,A024,2025-03-05,9.0,8.68,540,521.0,0,0,15,0.965
AT00001610,A024,2025-03-06,9.0,8.9,540,534.0,0,0,3,0.989
AT00001611,A024,2025-03-07,9.0,8.9,540,534.0,0,0,0,0.989
AT00001612,A024,2025-03-09,9.0,8.92,540,535.0,0,0,0,0.991
AT00001613,A024,2025-03-10,9.0,8.93,540,536.0,0,0,0,0.993
AT00001614,A024,2025-03-11,9.0,8.83,540,530.0,0,0,0,0.981
AT00001615,A024,2025-03-12,9.0,8.9,540,534.0,0,0,0,0.989
AT00001616,A024,2025-03-13,9.0,8.85,540,531.0,0,5,0,0.983
AT00001617,A024,2025-03-14,9.0,8.93,540,536.0,0,0,0,0.993
AT00001618,A024,2025-03-17,9.0,8.87,540,532.0,0,5,0,0.985
AT00001619,A024,2025-03-18,9.0,8.73,540,524.0,0,0,11,0.97
AT00001620,A024,2025-03-19,9.0,8.73,540,524.0,0,5,0,0.97
AT00001621,A024,2025-03-20,9.0,8.73,540,524.0,0,0,0,0.97
AT00001622,A024,2025-03-21,9.0,8.57,540,514.0,0,15,0,0.952
AT00001623,A024,2025-03-24,9.0,8.98,540,539.0,0,0,0,0.998
AT00001624,A024,2025-03-25,9.0,8.85,540,531.0,0,0,0,0.983
AT00001625,A024,2025-03-26,9.0,8.92,540,535.0,0,0,0,0.991
AT00001626,A024,2025-03-27,9.0,8.95,540,537.0,0,0,0,0.994
AT00001627,A024,2025-03-28,9.0,8.85,540,531.0,0,0,0,0.983
AT00001628,A024,2025-03-30,9.0,8.83,540,530.0,0,0,0,0.981
AT00001629,A024,2025-03-31,9.0,8.65,540,519.0,0,15,0,0.961
AT00001630,A025,2025-01-01,9.0,8.92,540,535.0,0,0,0,0.991
AT00001631,A025,2025-01-02,9.0,8.92,540,535.0,0,0,0,0.991
AT00001632,A025,2025-01-03,9.0,8.78,540,527.0,0,0,0,0.976
AT00001633,A025,2025-01-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00001634,A025,2025-01-07,9.0,8.88,540,533.0,0,0,0,0.987
AT00001635,A025,2025-01-08,9.0,8.87,540,532.0,0,0,0,0.985
AT00001636,A025,2025-01-09,9.0,8.97,540,538.0,0,0,0,0.996
AT00001637,A025,2025-01-10,9.0,8.65,540,519.0,0,15,0,0.961
AT00001638,A025,2025-01-13,9.0,8.85,540,531.0,0,5,0,0.983
AT00001639,A025,2025-01-14,9.0,8.98,540,539.0,0,0,0,0.998
AT00001640,A025,2025-01-15,9.0,8.93,540,536.0,0,0,0,0.993
AT00001641,A025,2025-01-16,9.0,8.88,540,533.0,0,0,0,0.987
AT00001642,A025,2025-01-17,9.0,8.75,540,525.0,0,10,0,0.972
AT00001643,A025,2025-01-18,9.0,8.77,540,526.0,0,5,0,0.974
AT00001644,A025,2025-01-20,9.0,8.93,540,536.0,0,0,0,0.993
AT00001645,A025,2025-01-21,9.0,8.88,540,533.0,0,0,0,0.987
AT00001646,A025,2025-01-22,9.0,8.83,540,530.0,0,0,0,0.981
AT00001647,A025,2025-01-23,9.0,8.83,540,530.0,0,0,0,0.981
AT00001648,A025,2025-01-24,9.0,8.78,540,527.0,0,5,0,0.976
AT00001649,A025,2025-01-27,9.0,8.87,540,532.0,0,0,0,0.985
AT00001650,A025,2025-01-28,9.0,9.0,540,540.0,0,0,0,1.0
AT00001651,A025,2025-01-29,9.0,8.92,540,535.0,0,0,0,0.991
AT00001652,A025,2025-01-30,9.0,8.88,540,533.0,0,0,0,0.987
AT00001653,A025,2025-01-31,9.0,8.83,540,530.0,0,0,0,0.981
AT00001654,A025,2025-02-03,9.0,8.95,540,537.0,0,0,0,0.994
AT00001655,A025,2025-02-04,9.0,8.97,540,538.0,0,0,0,0.996
AT00001656,A025,2025-02-05,9.0,8.98,540,539.0,0,0,0,0.998
AT00001657,A025,2025-02-06,9.0,8.97,540,538.0,0,0,0,0.996
AT00001658,A025,2025-02-07,9.0,8.85,540,531.0,0,0,0,0.983
AT00001659,A025,2025-02-10,9.0,8.97,540,538.0,0,0,0,0.996
AT00001660,A025,2025-02-11,9.0,8.88,540,533.0,0,0,0,0.987
AT00001661,A025,2025-02-12,9.0,8.9,540,534.0,0,0,0,0.989
AT00001662,A025,2025-02-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00001663,A025,2025-02-14,9.0,8.73,540,524.0,0,10,0,0.97
AT00001664,A025,2025-02-17,9.0,8.78,540,527.0,0,0,0,0.976
AT00001665,A025,2025-02-18,9.0,8.82,540,529.0,0,0,0,0.98
AT00001666,A025,2025-02-19,9.0,8.83,540,530.0,0,0,5,0.981
AT00001667,A025,2025-02-20,9.0,8.93,540,536.0,0,0,0,0.993
AT00001668,A025,2025-02-21,9.0,8.83,540,530.0,0,0,0,0.981
AT00001669,A025,2025-02-22,9.0,9.0,540,540.0,0,0,0,1.0
AT00001670,A025,2025-02-25,9.0,8.83,540,530.0,0,0,0,0.981
AT00001671,A025,2025-02-26,9.0,8.9,540,534.0,0,0,0,0.989
AT00001672,A025,2025-02-27,9.0,8.65,540,519.0,0,15,0,0.961
AT00001673,A025,2025-02-28,9.0,8.87,540,532.0,0,0,0,0.985
AT00001674,A025,2025-03-03,9.0,8.83,540,530.0,0,0,0,0.981
AT00001675,A025,2025-03-04,9.0,8.82,540,529.0,0,5,0,0.98
AT00001676,A025,2025-03-05,9.0,8.97,540,538.0,0,0,0,0.996
AT00001677,A025,2025-03-06,9.0,8.82,540,529.0,0,0,0,0.98
AT00001678,A025,2025-03-07,9.0,8.83,540,530.0,0,0,0,0.981
AT00001679,A025,2025-03-08,9.0,9.0,540,540.0,0,0,0,1.0
AT00001680,A025,2025-03-10,9.0,8.92,540,535.0,0,0,0,0.991
AT00001681,A025,2025-03-11,9.0,8.97,540,538.0,0,0,0,0.996
AT00001682,A025,2025-03-12,9.0,8.98,540,539.0,0,0,0,0.998
AT00001683,A025,2025-03-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00001684,A025,2025-03-14,9.0,8.95,540,537.0,0,0,0,0.994
AT00001685,A025,2025-03-17,9.0,8.87,540,532.0,0,0,0,0.985
AT00001686,A025,2025-03-18,9.0,8.82,540,529.0,0,0,0,0.98
AT00001687,A025,2025-03-19,9.0,8.43,540,506.0,0,0,30,0.937
AT00001688,A025,2025-03-20,9.0,8.98,540,539.0,0,0,0,0.998
AT00001689,A025,2025-03-21,9.0,8.43,540,506.0,0,0,30,0.937
AT00001690,A025,2025-03-23,9.0,8.92,540,535.0,0,0,0,0.991
AT00001691,A025,2025-03-24,9.0,8.73,540,524.0,0,0,0,0.97
AT00001692,A025,2025-03-25,9.0,8.88,540,533.0,0,0,0,0.987
AT00001693,A025,2025-03-26,9.0,8.73,540,524.0,0,15,0,0.97
AT00001694,A025,2025-03-27,9.0,8.75,540,525.0,0,0,15,0.972
AT00001695,A025,2025-03-28,9.0,8.27,540,496.0,0,10,30,0.919
AT00001696,A025,2025-03-29,9.0,8.88,540,533.0,0,0,0,0.987
AT00001697,A025,2025-03-31,9.0,8.88,540,533.0,0,0,0,0.987
AT00001698,A026,2025-01-01,9.0,8.85,540,531.0,0,0,0,0.983
AT00001699,A026,2025-01-02,9.0,8.9,540,534.0,0,0,0,0.989
AT00001700,A026,2025-01-03,9.0,8.85,540,531.0,0,0,0,0.983
AT00001701,A026,2025-01-04,9.0,8.92,540,535.0,0,0,0,0.991
AT00001702,A026,2025-01-06,9.0,8.8,540,528.0,0,0,0,0.978
AT00001703,A026,2025-01-07,9.0,8.83,540,530.0,0,0,0,0.981
AT00001704,A026,2025-01-08,9.0,8.93,540,536.0,0,0,0,0.993
AT00001705,A026,2025-01-09,9.0,8.82,540,529.0,0,5,0,0.98
AT00001706,A026,2025-01-10,9.0,8.9,540,534.0,0,0,0,0.989
AT00001707,A026,2025-01-12,9.0,8.82,540,529.0,0,0,0,0.98
AT00001708,A026,2025-01-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00001709,A026,2025-01-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00001710,A026,2025-01-15,9.0,8.88,540,533.0,0,0,0,0.987
AT00001711,A026,2025-01-16,9.0,8.77,540,526.0,0,10,0,0.974
AT00001712,A026,2025-01-17,9.0,8.87,540,532.0,0,0,0,0.985
AT00001713,A026,2025-01-20,9.0,8.9,540,534.0,0,0,0,0.989
AT00001714,A026,2025-01-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00001715,A026,2025-01-22,9.0,8.82,540,529.0,0,0,0,0.98
AT00001716,A026,2025-01-23,9.0,8.78,540,527.0,0,0,0,0.976
AT00001717,A026,2025-01-24,9.0,8.38,540,503.0,0,30,0,0.931
AT00001718,A026,2025-01-27,9.0,8.78,540,527.0,0,0,0,0.976
AT00001719,A026,2025-01-28,9.0,8.95,540,537.0,0,0,0,0.994
AT00001720,A026,2025-01-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00001721,A026,2025-01-30,9.0,8.9,540,534.0,0,0,0,0.989
AT00001722,A026,2025-01-31,9.0,8.78,540,527.0,0,0,0,0.976
AT00001723,A026,2025-02-01,9.0,8.4,540,504.0,0,30,0,0.933
AT00001724,A026,2025-02-03,9.0,8.72,540,523.0,0,0,0,0.969
AT00001725,A026,2025-02-04,9.0,0.0,540,0.0,1,0,540,0.0
AT00001726,A026,2025-02-05,9.0,8.93,540,536.0,0,0,0,0.993
AT00001727,A026,2025-02-06,9.0,8.23,540,494.0,0,30,0,0.915
AT00001728,A026,2025-02-07,9.0,0.0,540,0.0,1,0,540,0.0
AT00001729,A026,2025-02-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00001730,A026,2025-02-11,9.0,8.82,540,529.0,0,5,0,0.98
AT00001731,A026,2025-02-12,9.0,8.82,540,529.0,0,0,0,0.98
AT00001732,A026,2025-02-13,9.0,8.9,540,534.0,0,0,1,0.989
AT00001733,A026,2025-02-14,9.0,8.92,540,535.0,0,0,0,0.991
AT00001734,A026,2025-02-17,9.0,8.82,540,529.0,0,0,0,0.98
AT00001735,A026,2025-02-18,9.0,0.0,540,0.0,1,0,540,0.0
AT00001736,A026,2025-02-19,9.0,8.42,540,505.0,0,30,0,0.935
AT00001737,A026,2025-02-20,9.0,8.87,540,532.0,0,0,0,0.985
AT00001738,A026,2025-02-21,9.0,8.82,540,529.0,0,5,0,0.98
AT00001739,A026,2025-02-24,9.0,8.93,540,536.0,0,0,0,0.993
AT00001740,A026,2025-02-25,9.0,0.0,540,0.0,1,0,540,0.0
AT00001741,A026,2025-02-26,9.0,8.77,540,526.0,0,0,10,0.974
AT00001742,A026,2025-02-27,9.0,8.73,540,524.0,0,5,0,0.97
AT00001743,A026,2025-02-28,9.0,8.78,540,527.0,0,0,0,0.976
AT00001744,A026,2025-03-03,9.0,8.97,540,538.0,0,0,0,0.996
AT00001745,A026,2025-03-04,9.0,8.78,540,527.0,0,0,0,0.976
AT00001746,A026,2025-03-05,9.0,8.87,540,532.0,0,0,0,0.985
AT00001747,A026,2025-03-06,9.0,8.83,540,530.0,0,0,0,0.981
AT00001748,A026,2025-03-07,9.0,8.83,540,530.0,0,0,0,0.981
AT00001749,A026,2025-03-10,9.0,8.7,540,522.0,0,10,0,0.967
AT00001750,A026,2025-03-11,9.0,8.23,540,494.0,0,5,30,0.915
AT00001751,A026,2025-03-12,9.0,8.82,540,529.0,0,5,0,0.98
AT00001752,A026,2025-03-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00001753,A026,2025-03-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00001754,A026,2025-03-17,9.0,8.67,540,520.0,0,15,0,0.963
AT00001755,A026,2025-03-18,9.0,8.83,540,530.0,0,0,0,0.981
AT00001756,A026,2025-03-19,9.0,8.95,540,537.0,0,0,0,0.994
AT00001757,A026,2025-03-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00001758,A026,2025-03-21,9.0,8.78,540,527.0,0,0,0,0.976
AT00001759,A026,2025-03-24,9.0,8.73,540,524.0,0,0,0,0.97
AT00001760,A026,2025-03-25,9.0,8.95,540,537.0,0,0,0,0.994
AT00001761,A026,2025-03-26,9.0,8.63,540,518.0,0,0,15,0.959
AT00001762,A026,2025-03-27,9.0,8.87,540,532.0,0,0,0,0.985
AT00001763,A026,2025-03-28,9.0,9.0,540,540.0,0,0,0,1.0
AT00001764,A026,2025-03-29,9.0,0.0,540,0.0,1,0,540,0.0
AT00001765,A026,2025-03-31,9.0,8.4,540,504.0,0,30,0,0.933
AT00001766,A027,2025-01-01,9.0,8.92,540,535.0,0,0,0,0.991
AT00001767,A027,2025-01-02,9.0,8.87,540,532.0,0,0,5,0.985
AT00001768,A027,2025-01-03,9.0,8.47,540,508.0,0,15,0,0.941
AT00001769,A027,2025-01-06,9.0,8.65,540,519.0,0,15,0,0.961
AT00001770,A027,2025-01-07,9.0,8.95,540,537.0,0,0,0,0.994
AT00001771,A027,2025-01-08,9.0,8.78,540,527.0,0,0,0,0.976
AT00001772,A027,2025-01-09,9.0,8.57,540,514.0,0,15,0,0.952
AT00001773,A027,2025-01-10,9.0,8.9,540,534.0,0,0,0,0.989
AT00001774,A027,2025-01-11,9.0,8.85,540,531.0,0,0,0,0.983
AT00001775,A027,2025-01-13,9.0,8.85,540,531.0,0,0,0,0.983
AT00001776,A027,2025-01-14,9.0,8.83,540,530.0,0,0,0,0.981
AT00001777,A027,2025-01-15,9.0,8.8,540,528.0,0,0,0,0.978
AT00001778,A027,2025-01-16,9.0,8.83,540,530.0,0,0,0,0.981
AT00001779,A027,2025-01-17,9.0,8.48,540,509.0,0,0,10,0.943
AT00001780,A027,2025-01-20,9.0,8.88,540,533.0,0,0,0,0.987
AT00001781,A027,2025-01-21,9.0,8.9,540,534.0,0,0,0,0.989
AT00001782,A027,2025-01-22,9.0,8.95,540,537.0,0,0,0,0.994
AT00001783,A027,2025-01-23,9.0,8.95,540,537.0,0,0,0,0.994
AT00001784,A027,2025-01-24,9.0,8.88,540,533.0,0,0,0,0.987
AT00001785,A027,2025-01-27,9.0,8.93,540,536.0,0,0,0,0.993
AT00001786,A027,2025-01-28,9.0,8.85,540,531.0,0,0,0,0.983
AT00001787,A027,2025-01-29,9.0,8.67,540,520.0,0,10,0,0.963
AT00001788,A027,2025-01-30,9.0,8.83,540,530.0,0,0,0,0.981
AT00001789,A027,2025-01-31,9.0,8.95,540,537.0,0,0,0,0.994
AT00001790,A027,2025-02-03,9.0,8.7,540,522.0,0,0,10,0.967
AT00001791,A027,2025-02-04,9.0,8.82,540,529.0,0,0,0,0.98
AT00001792,A027,2025-02-05,9.0,8.77,540,526.0,0,0,5,0.974
