schedule_id,master_agent_id,schedule_date,scheduled_start,scheduled_end,scheduled_minutes,planned_lunch_start,planned_lunch_end,planned_lunch_minutes
S0001622,A024,2025-03-21,2025-03-21 09:00:00,2025-03-21 18:00:00,540,2025-03-21 13:00:00,2025-03-21 13:30:00,30
S0001623,A024,2025-03-24,2025-03-24 09:00:00,2025-03-24 18:00:00,540,2025-03-24 13:00:00,2025-03-24 13:30:00,30
S0001624,A024,2025-03-25,2025-03-25 09:00:00,2025-03-25 18:00:00,540,2025-03-25 13:00:00,2025-03-25 13:30:00,30
S0001625,A024,2025-03-26,2025-03-26 09:00:00,2025-03-26 18:00:00,540,2025-03-26 13:00:00,2025-03-26 13:30:00,30
S0001626,A024,2025-03-27,2025-03-27 09:00:00,2025-03-27 18:00:00,540,2025-03-27 13:00:00,2025-03-27 13:30:00,30
S0001627,A024,2025-03-28,2025-03-28 09:00:00,2025-03-28 18:00:00,540,2025-03-28 13:00:00,2025-03-28 13:30:00,30
S0001628,A024,2025-03-30,2025-03-30 09:00:00,2025-03-30 18:00:00,540,2025-03-30 13:00:00,2025-03-30 13:30:00,30
S0001629,A024,2025-03-31,2025-03-31 09:00:00,2025-03-31 18:00:00,540,2025-03-31 13:00:00,2025-03-31 13:30:00,30
S0001630,A025,2025-01-01,2025-01-01 09:00:00,2025-01-01 18:00:00,540,2025-01-01 13:00:00,2025-01-01 13:30:00,30
S0001631,A025,2025-01-02,2025-01-02 09:00:00,2025-01-02 18:00:00,540,2025-01-02 13:00:00,2025-01-02 13:30:00,30
S0001632,A025,2025-01-03,2025-01-03 09:00:00,2025-01-03 18:00:00,540,2025-01-03 13:00:00,2025-01-03 13:30:00,30
S0001633,A025,2025-01-06,2025-01-06 09:00:00,2025-01-06 18:00:00,540,2025-01-06 13:00:00,2025-01-06 13:30:00,30
S0001634,A025,2025-01-07,2025-01-07 09:00:00,2025-01-07 18:00:00,540,2025-01-07 13:00:00,2025-01-07 13:30:00,30
S0001635,A025,2025-01-08,2025-01-08 09:00:00,2025-01-08 18:00:00,540,2025-01-08 13:00:00,2025-01-08 13:30:00,30
S0001636,A025,2025-01-09,2025-01-09 09:00:00,2025-01-09 18:00:00,540,2025-01-09 13:00:00,2025-01-09 13:30:00,30
S0001637,A025,2025-01-10,2025-01-10 09:00:00,2025-01-10 18:00:00,540,2025-01-10 13:00:00,2025-01-10 13:30:00,30
S0001638,A025,2025-01-13,2025-01-13 09:00:00,2025-01-13 18:00:00,540,2025-01-13 13:00:00,2025-01-13 13:30:00,30
S0001639,A025,2025-01-14,2025-01-14 09:00:00,2025-01-14 18:00:00,540,2025-01-14 13:00:00,2025-01-14 13:30:00,30
S0001640,A025,2025-01-15,2025-01-15 09:00:00,2025-01-15 18:00:00,540,2025-01-15 13:00:00,2025-01-15 13:30:00,30
S0001641,A025,2025-01-16,2025-01-16 09:00:00,2025-01-16 18:00:00,540,2025-01-16 13:00:00,2025-01-16 13:30:00,30
S0001642,A025,2025-01-17,2025-01-17 09:00:00,2025-01-17 18:00:00,540,2025-01-17 13:00:00,2025-01-17 13:30:00,30
S0001643,A025,2025-01-18,2025-01-18 09:00:00,2025-01-18 18:00:00,540,2025-01-18 13:00:00,2025-01-18 13:30:00,30
S0001644,A025,2025-01-20,2025-01-20 09:00:00,2025-01-20 18:00:00,540,2025-01-20 13:00:00,2025-01-20 13:30:00,30
S0001645,A025,2025-01-21,2025-01-21 09:00:00,2025-01-21 18:00:00,540,2025-01-21 13:00:00,2025-01-21 13:30:00,30
S0001646,A025,2025-01-22,2025-01-22 09:00:00,2025-01-22 18:00:00,540,2025-01-22 13:00:00,2025-01-22 13:30:00,30
S0001647,A025,2025-01-23,2025-01-23 09:00:00,2025-01-23 18:00:00,540,2025-01-23 13:00:00,2025-01-23 13:30:00,30
S0001648,A025,2025-01-24,2025-01-24 09:00:00,2025-01-24 18:00:00,540,2025-01-24 13:00:00,2025-01-24 13:30:00,30
S0001649,A025,2025-01-27,2025-01-27 09:00:00,2025-01-27 18:00:00,540,2025-01-27 13:00:00,2025-01-27 13:30:00,30
S0001650,A025,2025-01-28,2025-01-28 09:00:00,2025-01-28 18:00:00,540,2025-01-28 13:00:00,2025-01-28 13:30:00,30
S0001651,A025,2025-01-29,2025-01-29 09:00:00,2025-01-29 18:00:00,540,2025-01-29 13:00:00,2025-01-29 13:30:00,30
S0001652,A025,2025-01-30,2025-01-30 09:00:00,2025-01-30 18:00:00,540,2025-01-30 13:00:00,2025-01-30 13:30:00,30
S0001653,A025,2025-01-31,2025-01-31 09:00:00,2025-01-31 18:00:00,540,2025-01-31 13:00:00,2025-01-31 13:30:00,30
S0001654,A025,2025-02-03,2025-02-03 09:00:00,2025-02-03 18:00:00,540,2025-02-03 13:00:00,2025-02-03 13:30:00,30
S0001655,A025,2025-02-04,2025-02-04 09:00:00,2025-02-04 18:00:00,540,2025-02-04 13:00:00,2025-02-04 13:30:00,30
S0001656,A025,2025-02-05,2025-02-05 09:00:00,2025-02-05 18:00:00,540,2025-02-05 13:00:00,2025-02-05 13:30:00,30
S0001657,A025,2025-02-06,2025-02-06 09:00:00,2025-02-06 18:00:00,540,2025-02-06 13:00:00,2025-02-06 13:30:00,30
S0001658,A025,2025-02-07,2025-02-07 09:00:00,2025-02-07 18:00:00,540,2025-02-07 13:00:00,2025-02-07 13:30:00,30
S0001659,A025,2025-02-10,2025-02-10 09:00:00,2025-02-10 18:00:00,540,2025-02-10 13:00:00,2025-02-10 13:30:00,30
S0001660,A025,2025-02-11,2025-02-11 09:00:00,2025-02-11 18:00:00,540,2025-02-11 13:00:00,2025-02-11 13:30:00,30
S0001661,A025,2025-02-12,2025-02-12 09:00:00,2025-02-12 18:00:00,540,2025-02-12 13:00:00,2025-02-12 13:30:00,30
S0001662,A025,2025-02-13,2025-02-13 09:00:00,2025-02-13 18:00:00,540,2025-02-13 13:00:00,2025-02-13 13:30:00,30
S0001663,A025,2025-02-14,2025-02-14 09:00:00,2025-02-14 18:00:00,540,2025-02-14 13:00:00,2025-02-14 13:30:00,30
S0001664,A025,2025-02-17,2025-02-17 09:00:00,2025-02-17 18:00:00,540,2025-02-17 13:00:00,2025-02-17 13:30:00,30
S0001665,A025,2025-02-18,2025-02-18 09:00:00,2025-02-18 18:00:00,540,2025-02-18 13:00:00,2025-02-18 13:30:00,30
S0001666,A025,2025-02-19,2025-02-19 09:00:00,2025-02-19 18:00:00,540,2025-02-19 13:00:00,2025-02-19 13:30:00,30
S0001667,A025,2025-02-20,2025-02-20 09:00:00,2025-02-20 18:00:00,540,2025-02-20 13:00:00,2025-02-20 13:30:00,30
S0001668,A025,2025-02-21,2025-02-21 09:00:00,2025-02-21 18:00:00,540,2025-02-21 13:00:00,2025-02-21 13:30:00,30
S0001669,A025,2025-02-22,2025-02-22 09:00:00,2025-02-22 18:00:00,540,2025-02-22 13:00:00,2025-02-22 13:30:00,30
S0001670,A025,2025-02-25,2025-02-25 09:00:00,2025-02-25 18:00:00,540,2025-02-25 13:00:00,2025-02-25 13:30:00,30
S0001671,A025,2025-02-26,2025-02-26 09:00:00,2025-02-26 18:00:00,540,2025-02-26 13:00:00,2025-02-26 13:30:00,30
S0001672,A025,2025-02-27,2025-02-27 09:00:00,2025-02-27 18:00:00,540,2025-02-27 13:00:00,2025-02-27 13:30:00,30
S0001673,A025,2025-02-28,2025-02-28 09:00:00,2025-02-28 18:00:00,540,2025-02-28 13:00:00,2025-02-28 13:30:00,30
S0001674,A025,2025-03-03,2025-03-03 09:00:00,2025-03-03 18:00:00,540,2025-03-03 13:00:00,2025-03-03 13:30:00,30
S0001675,A025,2025-03-04,2025-03-04 09:00:00,2025-03-04 18:00:00,540,2025-03-04 13:00:00,2025-03-04 13:30:00,30
S0001676,A025,2025-03-05,2025-03-05 09:00:00,2025-03-05 18:00:00,540,2025-03-05 13:00:00,2025-03-05 13:30:00,30
S0001677,A025,2025-03-06,2025-03-06 09:00:00,2025-03-06 18:00:00,540,2025-03-06 13:00:00,2025-03-06 13:30:00,30
S0001678,A025,2025-03-07,2025-03-07 09:00:00,2025-03-07 18:00:00,540,2025-03-07 13:00:00,2025-03-07 13:30:00,30
S0001679,A025,2025-03-08,2025-03-08 09:00:00,2025-03-08 18:00:00,540,2025-03-08 13:00:00,2025-03-08 13:30:00,30
S0001680,A025,2025-03-10,2025-03-10 09:00:00,2025-03-10 18:00:00,540,2025-03-10 13:00:00,2025-03-10 13:30:00,30
S0001681,A025,2025-03-11,2025-03-11 09:00:00,2025-03-11 18:00:00,540,2025-03-11 13:00:00,2025-03-11 13:30:00,30
S0001682,A025,2025-03-12,2025-03-12 09:00:00,2025-03-12 18:00:00,540,2025-03-12 13:00:00,2025-03-12 13:30:00,30
S0001683,A025,2025-03-13,2025-03-13 09:00:00,2025-03-13 18:00:00,540,2025-03-13 13:00:00,2025-03-13 13:30:00,30
S0001684,A025,2025-03-14,2025-03-14 09:00:00,2025-03-14 18:00:00,540,2025-03-14 13:00:00,2025-03-14 13:30:00,30
S0001685,A025,2025-03-17,2025-03-17 09:00:00,2025-03-17 18:00:00,540,2025-03-17 13:00:00,2025-03-17 13:30:00,30
S0001686,A025,2025-03-18,2025-03-18 09:00:00,2025-03-18 18:00:00,540,2025-03-18 13:00:00,2025-03-18 13:30:00,30
S0001687,A025,2025-03-19,2025-03-19 09:00:00,2025-03-19 18:00:00,540,2025-03-19 13:00:00,2025-03-19 13:30:00,30
S0001688,A025,2025-03-20,2025-03-20 09:00:00,2025-03-20 18:00:00,540,2025-03-20 13:00:00,2025-03-20 13:30:00,30
S0001689,A025,2025-03-21,2025-03-21 09:00:00,2025-03-21 18:00:00,540,2025-03-21 13:00:00,2025-03-21 13:30:00,30
S0001690,A025,2025-03-23,2025-03-23 09:00:00,2025-03-23 18:00:00,540,2025-03-23 13:00:00,2025-03-23 13:30:00,30
S0001691,A025,2025-03-24,2025-03-24 09:00:00,2025-03-24 18:00:00,540,2025-03-24 13:00:00,2025-03-24 13:30:00,30
S0001692,A025,2025-03-25,2025-03-25 09:00:00,2025-03-25 18:00:00,540,2025-03-25 13:00:00,2025-03-25 13:30:00,30
S0001693,A025,2025-03-26,2025-03-26 09:00:00,2025-03-26 18:00:00,540,2025-03-26 13:00:00,2025-03-26 13:30:00,30
S0001694,A025,2025-03-27,2025-03-27 09:00:00,2025-03-27 18:00:00,540,2025-03-27 13:00:00,2025-03-27 13:30:00,30
S0001695,A025,2025-03-28,2025-03-28 09:00:00,2025-03-28 18:00:00,540,2025-03-28 13:00:00,2025-03-28 13:30:00,30
S0001696,A025,2025-03-29,2025-03-29 09:00:00,2025-03-29 18:00:00,540,2025-03-29 13:00:00,2025-03-29 13:30:00,30
S0001697,A025,2025-03-31,2025-03-31 09:00:00,2025-03-31 18:00:00,540,2025-03-31 13:00:00,2025-03-31 13:30:00,30
S0001698,A026,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0001699,A026,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0001700,A026,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0001701,A026,2025-01-04,2025-01-04 08:00:00,2025-01-04 17:00:00,540,2025-01-04 12:00:00,2025-01-04 12:30:00,30
S0001702,A026,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0001703,A026,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0001704,A026,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0001705,A026,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0001706,A026,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0001707,A026,2025-01-12,2025-01-12 08:00:00,2025-01-12 17:00:00,540,2025-01-12 12:00:00,2025-01-12 12:30:00,30
S0001708,A026,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0001709,A026,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0001710,A026,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0001711,A026,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0001712,A026,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0001713,A026,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0001714,A026,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0001715,A026,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0001716,A026,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0001717,A026,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0001718,A026,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0001719,A026,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0001720,A026,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0001721,A026,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0001722,A026,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0001723,A026,2025-02-01,2025-02-01 08:00:00,2025-02-01 17:00:00,540,2025-02-01 12:00:00,2025-02-01 12:30:00,30
S0001724,A026,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0001725,A026,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0001726,A026,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0001727,A026,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0001728,A026,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0001729,A026,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0001730,A026,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0001731,A026,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0001732,A026,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0001733,A026,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0001734,A026,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0001735,A026,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0001736,A026,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0001737,A026,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0001738,A026,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0001739,A026,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0001740,A026,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0001741,A026,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0001742,A026,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0001743,A026,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0001744,A026,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0001745,A026,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0001746,A026,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0001747,A026,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0001748,A026,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0001749,A026,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0001750,A026,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0001751,A026,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:00:00,540,2025-03-12 12:00:00,2025-03-12 12:30:00,30
S0001752,A026,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0001753,A026,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0001754,A026,2025-03-17,2025-03-17 08:00:00,2025-03-17 17:00:00,540,2025-03-17 12:00:00,2025-03-17 12:30:00,30
S0001755,A026,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0001756,A026,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0001757,A026,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0001758,A026,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0001759,A026,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0001760,A026,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0001761,A026,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0001762,A026,2025-03-27,2025-03-27 08:00:00,2025-03-27 17:00:00,540,2025-03-27 12:00:00,2025-03-27 12:30:00,30
S0001763,A026,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0001764,A026,2025-03-29,2025-03-29 08:00:00,2025-03-29 17:00:00,540,2025-03-29 12:00:00,2025-03-29 12:30:00,30
S0001765,A026,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0001766,A027,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0001767,A027,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0001768,A027,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0001769,A027,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0001770,A027,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0001771,A027,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0001772,A027,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0001773,A027,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0001774,A027,2025-01-11,2025-01-11 08:00:00,2025-01-11 17:00:00,540,2025-01-11 12:00:00,2025-01-11 12:30:00,30
S0001775,A027,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0001776,A027,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0001777,A027,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0001778,A027,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0001779,A027,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0001780,A027,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0001781,A027,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0001782,A027,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0001783,A027,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0001784,A027,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0001785,A027,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0001786,A027,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0001787,A027,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0001788,A027,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0001789,A027,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0001790,A027,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0001791,A027,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0001792,A027,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0001793,A027,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0001794,A027,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0001795,A027,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0001796,A027,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0001797,A027,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0001798,A027,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0001799,A027,2025-02-16,2025-02-16 08:00:00,2025-02-16 17:00:00,540,2025-02-16 12:00:00,2025-02-16 12:30:00,30
S0001800,A027,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0001801,A027,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0001802,A027,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0001803,A027,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0001804,A027,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0001805,A027,2025-02-22,2025-02-22 08:00:00,2025-02-22 17:00:00,540,2025-02-22 12:00:00,2025-02-22 12:30:00,30
S0001806,A027,2025-02-23,2025-02-23 08:00:00,2025-02-23 17:00:00,540,2025-02-23 12:00:00,2025-02-23 12:30:00,30
S0001807,A027,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0001808,A027,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0001809,A027,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0001810,A027,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0001811,A027,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0001812,A027,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0001813,A027,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0001814,A027,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0001815,A027,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0001816,A027,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0001817,A027,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
